"","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-RU72-0011-R10A-SM-HAKXS","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-WVLH-0011-R10A-SM-HAKXZ"
"ABCG5",0,-1.50246507659447,-0.21980088132411,0.900095381291586,-1.10487394574506,0.98737628734304,1.6506491498711,-0.0654854351392076,0.194964371570101
"PREPL",0.140345248780193,0.0771531993174109,-0.501410223588461,-1.38676401443778,0.365821664545303,-1.58155950999179,-2.31860739158239,0,0.499226930040593
"SLC3A1",0.102548547186337,-1.599080428415,0,0.962802542568838,-0.707190054355051,1.19245796376545,1.68533894646923,-0.0215257330953892,-0.0760924333111069
"EMILIN1",0.234069673630258,-1.19455985089503,0.116821210623718,-0.00536579968073045,-0.65540892578135,0.701097566965742,2.36947013640242,-0.361124352019051,0
"FBXO11",0.24151895790387,0.595366418815345,-0.0796364311301416,-1.27828877056905,0.64485654279902,-1.41606161925602,-2.17426145398166,0.148063201442938,0
"SIX3",0,-1.95131397469387,-0.319095175357986,0.524259671870423,-1.325341984661,0.716821589339308,1.23905356614008,-0.539394634824661,0.0562050118405244
"ATRAID",0.0519374138085002,0.0365120799710131,1.21810642066999,-1.33280014017376,-0.0207291395716365,-1.46058398021423,-1.45737696693019,0,0.961346663885172
"CENPO",0,-1.89608991210852,0.0339453687774572,0.476970887249743,-1.34486766892476,0.535074279573166,1.20885060974307,-1.04488385484678,-0.0320620982375487
"LRPPRC",0.0577995727286078,0.196609878554217,-0.0955497566762432,-1.08233201721755,0.513974729749138,-1.35662343572148,-2.19408190127937,0,0.935584549378072
"TRIM54",-0.0135065059144818,-0.275960657516716,0,0.852185170776069,0.311548707627582,2.63183911980747,1.26567012843685,-0.45278565003261,-0.34663631327947
"DTNB",0.103636110536119,1.68275724611653,0,-0.705563618773992,0.444767900692356,-0.405777120770609,-2.01764525819479,-0.665612598473706,0.120824176097935
"ACTR1A",0.305985605542791,0.260223590815931,-0.0203903950440597,-1.26364805816556,0.452461057462038,-1.49481546759054,-2.09228479157279,0,0.718335276502214
"CYP2C9",0.0851600728993938,-1.82854469450731,-0.261862420649824,0.568329005461529,-1.35932845339962,0.778296845330213,1.32391962885696,-0.440971339135139,0
"MFSD13A",0.810069977325581,1.09232512861062,-1.63236067290103,0,0.957420524893578,-0.717722014439522,0.131748175549246,-1.40537136671096,-0.484832231544319
"CYP2C8",-0.485075885932071,-0.214763338510574,-0.151662502560766,2.1278488470566,0,1.95326138900338,0.951876092734127,1.11888466549515,-0.228896985520544
"MYOF",-0.200371671334654,-0.451924866057777,-0.313178188247453,0,1.5522344982921,1.91359720066627,1.93008558777419,0.114606963066351,-0.127444875495389
"LOXL4",-0.173056622550915,-0.715890494270626,0,1.37756122977212,-0.172183056904296,1.39700974882273,2.24701272906209,0.212363272616429,-0.340721578296696
"STAMBPL1",0.152166542488255,0.974949124382523,-0.588640000490995,-0.468130673252475,0.737699902443637,-0.745122787463146,-2.03960862561077,1.1316397826955,0
"CH25H",0,-2.43141850725788,-0.515012371954021,-0.450203880252703,-1.52954624151925,0.0307095950946321,0.264576006466679,0.570322624576576,0.523830317138317
"LBX1",0.101043486490534,-1.84963616454453,-0.260722089941301,0.559989578788506,-1.33622074337601,0.782138369534036,1.31815436401042,-0.43905104389634,0
"ATAD1",0.432553288045349,-0.534013254573734,0.348681432766007,-1.28885667270258,0.334888919239999,-1.42476368716914,-2.11002387593017,0,0.724583372408553
"BTBD16",0,-1.76883519583044,0.501438697427017,0.586843331625506,-1.40626511944511,0.636111760606287,1.24510783683607,-0.660835946529459,-0.112725803428951
"KIF11",0,-2.42750836671221,0.231954892635767,0.260056917166592,-1.53805875134946,0.269071439948447,0.649494971847101,-0.30359736713281,-0.108190840887645
"CUZD1",0.0790398621026423,-1.72418151295355,-0.248419840295242,0.622545460330969,-1.32271146675873,0.889649770079993,1.39243665543877,-0.380832391541887,0
"TACC2",-0.727982746500623,0.0622023179124229,0,0.357976553495079,-1.43123860698085,0.156684609820863,0.323586301804166,-2.37049046533699,-1.60950508348914
"DUSP5",0,-0.509878390923327,0.282557545422057,-0.442191156905353,-0.300711686767264,-0.599866023135603,0.522499550017915,0.170375566903275,2.65794777616366
"CALHM2",0.00316406055037042,-2.24666962047364,-1.12674639401133,0.461860436529775,-0.718332004941824,0,1.02642813896167,-0.532960576119753,0.58227635424396
"ARL3",0,-0.690292477758097,0.339471142587892,-1.28471378795192,0.19289736095789,-1.6385890814471,-2.31262300894039,0.381831995050798,0.249170270854654
"CEP55",0.0903757427588559,-1.86594232240024,-0.241571518923468,0.535068829458698,-1.35430187285213,0.778229994641213,1.33800934930529,-0.105577599322676,0
"KIF20B",-0.708898164735752,-2.26538306124108,0.120680068880256,0,-1.60275285214805,0.465294384480467,0.515582159564449,0.58473976737381,-0.413559940338667
"ENTPD1",-0.601239236086532,-1.54406194034544,-1.53409478427657,0,1.71299648876814,0.302826060959027,0.303922613202036,0.02526650708132,-0.0961065460813851
