"","symbol","correlation","pvalue","t-test","group"
"872","ETS1",0.394572349852841,9.49324892686575e-37,13.2214524086934,"Proteome-Phosphoproteome"
"873","ETV3",0.134162201653592,1.11783032255563e-05,4.4140876596649,"Proteome-Phosphoproteome"
"874","ETV6",0.451989846879548,2.18555957266364e-69,18.6656239041823,"Proteome-Phosphoproteome"
"875","EVI5",0.199564300375599,1.29472835709338e-11,6.84009939315125,"Proteome-Phosphoproteome"
"876","EVL",0.743602629925465,8.15775785719168e-257,42.436647157575,"Proteome-Phosphoproteome"
"877","EXOC1",0.285262276617357,1.4576874702112e-26,10.8990714623629,"Proteome-Phosphoproteome"
"878","EXOC4",0.2177852096434,8.09755444856207e-16,8.15306032895571,"Proteome-Phosphoproteome"
"879","EXOC8",0.138875741295209,3.17998927782651e-06,4.68266124192121,"Proteome-Phosphoproteome"
"880","EXPH5",0.393495494809276,1.64801808565818e-40,13.9091926834374,"Proteome-Phosphoproteome"
"881","EZH1",0.122848430243539,7.18371279328674e-05,3.98621848813913,"Proteome-Phosphoproteome"
"882","EZH2",0.473191067565779,9.78921259817444e-63,17.8389049115718,"Proteome-Phosphoproteome"
"883","EZR",0.547123539460207,8.56694621531824e-106,23.9446937803784,"Proteome-Phosphoproteome"
"884","F11R",0.528877383809328,1.92695667739465e-84,21.1875435499314,"Proteome-Phosphoproteome"
"885","FAAP100",0.193846068953066,5.87132601333012e-09,5.87821516323306,"Proteome-Phosphoproteome"
"886","FAF1",0.251651905209933,7.22781983914094e-20,9.27728318584022,"Proteome-Phosphoproteome"
"887","FAM110B",0.15702867121331,2.97762083664809e-08,5.57865520101404,"Proteome-Phosphoproteome"
"888","FAM110C",0.296939809209961,1.24951930294434e-20,9.53402283137331,"Proteome-Phosphoproteome"
"889","FAM117A",0.119813683513026,0.000127155670693708,3.8467422084939,"Proteome-Phosphoproteome"
"890","FAM117B",0.391666510951295,5.08166123236834e-51,15.6750102365285,"Proteome-Phosphoproteome"
"891","FAM120A",0.352026654832905,1.07864809739595e-40,13.8137097379237,"Proteome-Phosphoproteome"
"892","FAM13A",0.364859077885846,1.79332341001141e-28,11.4786244242281,"Proteome-Phosphoproteome"
"893","FAM169A",0.500708120380366,2.98576192829945e-73,19.4961309293494,"Proteome-Phosphoproteome"
"894","FAM171A1",0.337449793290263,2.46090742392468e-31,12.0076343357316,"Proteome-Phosphoproteome"
"895","FAM193A",0.20778404723544,2.05256549362368e-13,7.42863454392086,"Proteome-Phosphoproteome"
"896","FAM234A",0.364825220483393,2.17079678244604e-42,14.1494157299145,"Proteome-Phosphoproteome"
"897","FAM53B",0.14161346508864,3.64444261544413e-06,4.6553414487154,"Proteome-Phosphoproteome"
"898","FAM83B",0.548598963995357,4.45801914798289e-88,21.8213587185102,"Proteome-Phosphoproteome"
"899","FAM83E",0.253988818955898,3.3507032902435e-16,8.29999522123139,"Proteome-Phosphoproteome"
"900","FAM83G",0.402254392293728,1.0008402397327e-42,14.3317758657505,"Proteome-Phosphoproteome"
"901","FAM83H",0.776623190035793,1.39080403620416e-268,44.9085580135187,"Proteome-Phosphoproteome"
"902","FAM91A1",0.349189462636484,3.68928785606484e-31,12.0001520681621,"Proteome-Phosphoproteome"
"903","FANCD2",0.305330648617936,2.52094100650837e-21,9.72028098335844,"Proteome-Phosphoproteome"
"904","FARP1",0.64892612989819,5.57927834966443e-186,33.5568268248467,"Proteome-Phosphoproteome"
"905","FARP2",0.404446837441859,4.75579364543749e-54,16.2003643440975,"Proteome-Phosphoproteome"
"906","FASN",0.701043993227253,2.1039858251446e-213,37.2789181717416,"Proteome-Phosphoproteome"
"907","FBH1",0.290810101044023,9.95480383069871e-19,9.03697688722765,"Proteome-Phosphoproteome"
"908","FBL",0.166416558921368,5.87227652074953e-07,5.03206266105422,"Proteome-Phosphoproteome"
"909","FBLIM1",0.536673839572401,2.91094361417308e-78,20.4421385122135,"Proteome-Phosphoproteome"
"910","FBLN2",0.415003416710745,1.28373418873979e-42,14.3592940952936,"Proteome-Phosphoproteome"
"911","FBN1",0.745535732099056,7.9223516994059e-195,36.9828834588584,"Proteome-Phosphoproteome"
"912","FBRS",0.0609024174747943,0.0338565162595012,2.1241870706374,"Proteome-Phosphoproteome"
"913","FBXO38",0.393894736071791,6.83945892468795e-34,12.6691324474688,"Proteome-Phosphoproteome"
"914","FBXO42",0.211285660807914,2.97142824342445e-13,7.38135585138853,"Proteome-Phosphoproteome"
"915","FBXW5",0.186955545401445,8.47845084969361e-08,5.40630752649569,"Proteome-Phosphoproteome"
"916","FCER1G",0.552395339149828,1.90307047916737e-71,19.6358089704269,"Proteome-Phosphoproteome"
"917","FCHO2",0.635827537186074,3.5098628618192e-181,32.8588313837119,"Proteome-Phosphoproteome"
"918","FERMT2",0.665283575185901,2.52214330877695e-167,32.1412555980972,"Proteome-Phosphoproteome"
"919","FES",0.551517650412986,1.31990013914455e-93,22.5377959067584,"Proteome-Phosphoproteome"
"920","FGA",0.674020105333159,3.20198694576794e-176,33.1876904767575,"Proteome-Phosphoproteome"
"921","FGD1",0.23229949050529,3.47408692596269e-12,7.05669472725907,"Proteome-Phosphoproteome"
"922","FGD3",0.523349578000316,9.28476151850363e-63,18.1571556029856,"Proteome-Phosphoproteome"
"923","FGD4",0.466745165883693,3.3441417398283e-68,18.5842884608803,"Proteome-Phosphoproteome"
"924","FGD5",0.491868708430025,2.42914844986985e-83,20.7646012947245,"Proteome-Phosphoproteome"
"925","FGD6",0.287458966185987,5.09798833304805e-25,10.5600152130757,"Proteome-Phosphoproteome"
"926","FHL1",0.569031206400877,2.00866886532081e-85,21.6736414896041,"Proteome-Phosphoproteome"
"927","FHOD1",0.545691379223071,1.89132196147848e-111,24.5733975204611,"Proteome-Phosphoproteome"
"928","FILIP1",0.36310667915282,1.50994831374936e-33,12.5131110875988,"Proteome-Phosphoproteome"
"929","FILIP1L",0.789775423340895,6.82506717233897e-307,48.7740200141971,"Proteome-Phosphoproteome"
"930","FIP1L1",0.468987802073003,2.5719734101944e-81,20.3521878107007,"Proteome-Phosphoproteome"
"931","FKBP15",0.492564868002565,6.78617149142685e-92,21.8327290353408,"Proteome-Phosphoproteome"
"932","FKBP3",0.470071316422514,1.29126160824524e-58,17.2082253717511,"Proteome-Phosphoproteome"
"933","FLCN",0.300684817106999,3.78591725242669e-30,11.6864431714848,"Proteome-Phosphoproteome"
"934","FLI1",0.325162932300225,1.70724317436588e-25,10.7366608483849,"Proteome-Phosphoproteome"
"935","FLII",0.395755705924436,2.56748929360748e-60,17.10780560463,"Proteome-Phosphoproteome"
"936","FLNA",0.765506555925399,4.99585383258987e-306,47.3805923523076,"Proteome-Phosphoproteome"
"937","FLNB",0.647398768592566,1.08783422865859e-163,31.4291265904254,"Proteome-Phosphoproteome"
"938","FLNC",0.731559631034375,1.71298348468216e-238,40.4344243612903,"Proteome-Phosphoproteome"
"939","FMN1",0.3169095241746,2.1338207143473e-30,11.7707489696448,"Proteome-Phosphoproteome"
"940","FMNL1",0.772088674985348,1.64450935975809e-317,48.611292691285,"Proteome-Phosphoproteome"
"941","FMNL2",0.575192190530628,1.00350727965784e-115,25.3720437762104,"Proteome-Phosphoproteome"
"942","FN1",0.614348132050167,8.22081347130827e-135,27.9540465098072,"Proteome-Phosphoproteome"
"943","FNBP1",0.510534201258647,4.75845655780768e-84,20.9919793654335,"Proteome-Phosphoproteome"
"944","FNBP1L",0.601693601006798,1.53317218670319e-133,27.6375512344798,"Proteome-Phosphoproteome"
"945","FNBP4",0.441387890012583,6.1013896541184e-71,18.8211148256457,"Proteome-Phosphoproteome"
"946","FNDC3A",0.74005788942008,3.47991991641874e-265,42.985579972891,"Proteome-Phosphoproteome"
"947","FNDC3B",0.716847683668289,1.24141301728842e-206,37.1412229181018,"Proteome-Phosphoproteome"
"948","FNIP1",0.074625268067127,0.0122124191959348,2.51000636677073,"Proteome-Phosphoproteome"
"949","FOSL2",0.673485578243693,5.79014485128489e-163,31.8885060598327,"Proteome-Phosphoproteome"
"950","FOXJ2",0.143507288477349,8.84863870625646e-05,3.94198414821631,"Proteome-Phosphoproteome"
"951","FOXJ3",0.122867143238858,0.000227219572848171,3.70175475818814,"Proteome-Phosphoproteome"
"952","FOXK1",0.535595788370873,7.01162752483587e-114,24.7433186739846,"Proteome-Phosphoproteome"
"953","FOXK2",0.321512371796108,8.20557340361012e-33,12.2658136390614,"Proteome-Phosphoproteome"
"954","FOXN3",-0.0151624319225804,0.664808958225008,-0.43344083063876,"Proteome-Phosphoproteome"
"955","FOXO1",0.288290535265691,5.95651478062336e-25,10.5461607576289,"Proteome-Phosphoproteome"
"956","FOXO3",0.309958696768045,1.12067056574164e-30,11.8132622340335,"Proteome-Phosphoproteome"
"957","FRK",0.514467744384885,5.70398365434325e-63,18.1281915827126,"Proteome-Phosphoproteome"
"958","FRMD4A",0.351431113250233,5.44420696026766e-38,13.3244861212225,"Proteome-Phosphoproteome"
"959","FRMD6",0.396579079596534,4.82902010015309e-43,14.3669445785912,"Proteome-Phosphoproteome"
"960","FRMD8",0.406988615103422,2.84947460841995e-56,16.5517911054101,"Proteome-Phosphoproteome"
"961","FRS2",0.184572974904993,1.42854310812604e-08,5.72095642206372,"Proteome-Phosphoproteome"
"962","FRY",0.356524571863885,8.8677027039336e-37,13.1139824951154,"Proteome-Phosphoproteome"
"963","FRYL",0.596450028770806,2.90597588536575e-135,27.7446420368898,"Proteome-Phosphoproteome"
"964","FTO",0.373254077619392,1.98983164825644e-39,13.6496342863467,"Proteome-Phosphoproteome"
"965","FTSJ3",0.449196410005635,3.0060566813155e-63,17.78291389718,"Proteome-Phosphoproteome"
"966","FUBP1",0.285929662604248,9.08961861505561e-28,11.1606365519964,"Proteome-Phosphoproteome"
"967","FUBP3",0.178402137164543,6.88230188517969e-10,6.22030776388241,"Proteome-Phosphoproteome"
"968","FUNDC2",0.38275107971744,5.00502590783202e-35,12.8566373981633,"Proteome-Phosphoproteome"
"969","FUS",0.331730083518778,1.38455634777861e-24,10.5433990274634,"Proteome-Phosphoproteome"
"970","FXR1",0.546773054953688,2.66578229055093e-100,23.2996901946942,"Proteome-Phosphoproteome"
"971","FXR2",0.263927529686425,3.98300342672196e-22,9.85067111323691,"Proteome-Phosphoproteome"
"972","FYB1",0.716707398902242,1.32676667428856e-215,37.9423355414405,"Proteome-Phosphoproteome"
"973","FYCO1",0.578796439662217,9.47549952706361e-107,24.391680004172,"Proteome-Phosphoproteome"
"974","FYN",0.211877461511141,5.31423086320692e-14,7.6127237655377,"Proteome-Phosphoproteome"
"975","FYTTD1",0.557982958915105,1.29888290802687e-103,23.8010223963331,"Proteome-Phosphoproteome"
"976","G3BP1",0.397922766857976,7.22441380619328e-61,17.1971851481966,"Proteome-Phosphoproteome"
"977","G3BP2",0.242763014674379,3.45688817719193e-15,7.99623085958794,"Proteome-Phosphoproteome"
"978","GAB1",0.447740522809841,1.07329050421688e-74,19.3611007239256,"Proteome-Phosphoproteome"
"979","GAB2",0.312417142789111,4.50826237521933e-33,12.2967395478423,"Proteome-Phosphoproteome"
"980","GAK",0.217744989356453,1.59536052866596e-15,8.06862793600518,"Proteome-Phosphoproteome"
"981","GAPDH",0.48183625171482,3.46663691100323e-81,20.4196354500869,"Proteome-Phosphoproteome"
"982","GAPVD1",0.404890977231807,1.03292203800524e-56,16.6098445707793,"Proteome-Phosphoproteome"
"983","GAS2L1",0.326956924724693,2.48646441861291e-32,12.1829241326122,"Proteome-Phosphoproteome"
"984","GAS7",0.45768249138231,7.1484932792259e-57,16.8775828816386,"Proteome-Phosphoproteome"
"985","GATAD2A",0.351169570711692,2.52350857474646e-41,13.9226194519705,"Proteome-Phosphoproteome"
"986","GATAD2B",0.218623693419393,2.88948115014425e-16,8.28052072938332,"Proteome-Phosphoproteome"
"987","GBF1",0.537807528813704,3.92510608285906e-102,23.4298996045337,"Proteome-Phosphoproteome"
"988","GCC1",0.239189108463959,2.73686564873561e-12,7.09697526879043,"Proteome-Phosphoproteome"
"989","GCC2",0.295534281900241,1.50928994604693e-22,10.0002676749003,"Proteome-Phosphoproteome"
"990","GCFC2",0.353977357687427,1.28324597187449e-42,14.1564633704134,"Proteome-Phosphoproteome"
"991","GCN1",0.320419185372879,7.78280200270492e-25,10.578192635484,"Proteome-Phosphoproteome"
"992","GDAP1",0.749364393079385,7.9132718368287e-266,43.4195613952603,"Proteome-Phosphoproteome"
"993","GDI2",0.364928123662609,3.8471521753161e-30,11.8304207625597,"Proteome-Phosphoproteome"
"994","GEM",0.196627291018432,4.12030936534468e-10,6.31309949945082,"Proteome-Phosphoproteome"
"995","GEMIN5",0.312108087102305,2.15303099278155e-31,11.9627733883638,"Proteome-Phosphoproteome"
"996","GFPT1",0.486537970241888,3.94601565344248e-51,16.1211707647487,"Proteome-Phosphoproteome"
"997","GGA2",0.205813980542442,2.30892908693556e-11,6.75964294921871,"Proteome-Phosphoproteome"
"998","GGA3",0.508451343602093,8.36058227430271e-89,21.5745190207775,"Proteome-Phosphoproteome"
"999","GGNBP2",0.152910532309969,6.57499578736208e-07,5.00427074414419,"Proteome-Phosphoproteome"
"1000","GIGYF2",0.400231432786785,3.20027364964121e-59,16.9653979632534,"Proteome-Phosphoproteome"
"1001","GIPC1",0.362712930597247,3.52650880241513e-43,14.2795929076505,"Proteome-Phosphoproteome"
"1002","GIT1",0.318026756347062,4.61429715551476e-34,12.5016979344532,"Proteome-Phosphoproteome"
"1003","GIT2",0.374410366994685,2.25734840745724e-46,14.8577899670288,"Proteome-Phosphoproteome"
"1004","GJA1",0.617291098128333,4.57990812478509e-132,27.7073417047597,"Proteome-Phosphoproteome"
"1005","GLCCI1",0.327621057919615,1.30210355040251e-32,12.24014919961,"Proteome-Phosphoproteome"
"1006","GLI3",0.202061802906284,3.23489382299085e-09,5.98320930286075,"Proteome-Phosphoproteome"
"1007","GLUL",0.465586623883425,2.77970973606949e-48,15.544015131504,"Proteome-Phosphoproteome"
"1008","GLYR1",0.274877682105673,9.20806631080293e-21,9.53349138251112,"Proteome-Phosphoproteome"
"1009","GMDS",0.634049176578005,3.17948560857938e-113,25.8636942557111,"Proteome-Phosphoproteome"
"1010","GMIP",0.397041917283052,1.74667655823709e-50,15.609664625617,"Proteome-Phosphoproteome"
"1011","GMPS",0.570976453674175,1.03096310257663e-94,22.8668131868468,"Proteome-Phosphoproteome"
"1012","GNG12",0.360363615360069,1.2620657888035e-29,11.7112865473411,"Proteome-Phosphoproteome"
"1013","GNL1",0.255405127065432,5.25799921759826e-22,9.80979144699201,"Proteome-Phosphoproteome"
"1014","GOLGA1",0.282555121103673,3.29677559679415e-19,9.15028350519468,"Proteome-Phosphoproteome"
"1015","GOLGA2",0.379035760938584,4.24558828264727e-47,14.9937935334966,"Proteome-Phosphoproteome"
"1016","GOLGA3",0.392008945063552,2.58743528319302e-50,15.5633929914254,"Proteome-Phosphoproteome"
"1017","GOLGA4",0.545837943211609,4.63898843894227e-114,24.8660093235123,"Proteome-Phosphoproteome"
"1018","GOLGA5",0.469769583085973,1.58380923784016e-73,19.3336972002567,"Proteome-Phosphoproteome"
"1019","GOLGB1",0.370974966692269,1.4880750971452e-42,14.197031719522,"Proteome-Phosphoproteome"
"1020","GOLIM4",0.400657842686475,6.05609733218514e-43,14.3641829718647,"Proteome-Phosphoproteome"
"1021","GOLM1",0.374182605633179,1.17608379216604e-45,14.7372167554732,"Proteome-Phosphoproteome"
"1022","GOLPH3",0.504811337070958,2.71176192300059e-79,20.3336749316481,"Proteome-Phosphoproteome"
"1023","GON4L",0.125157293804326,1.07112540288921e-05,4.42062565649747,"Proteome-Phosphoproteome"
"1024","GOPC",0.23367576958153,2.23475609534684e-14,7.74666292282599,"Proteome-Phosphoproteome"
"1025","GORASP2",0.321961901505976,3.91650550224538e-36,12.904738590657,"Proteome-Phosphoproteome"
"1026","GPALPP1",0.383589929393827,1.07286411840991e-47,15.1080551020208,"Proteome-Phosphoproteome"
"1027","GPATCH2",0.257567899329467,1.99837379144544e-19,9.1721995572865,"Proteome-Phosphoproteome"
"1028","GPATCH8",0.541600770129966,5.05290852788774e-110,24.3720012168886,"Proteome-Phosphoproteome"
"1029","GPBP1L1",0.0203313630344911,0.520954726792908,0.642101750327602,"Proteome-Phosphoproteome"
"1030","GPHN",0.60016253945738,6.82723429821746e-133,27.547997868421,"Proteome-Phosphoproteome"
"1031","GPI",0.600942868674985,4.47088894217933e-135,27.787730639969,"Proteome-Phosphoproteome"
"1032","GPKOW",0.343141282026362,3.4487661612437e-36,12.9676538475615,"Proteome-Phosphoproteome"
"1033","GPRC5A",0.614495354460262,1.00642296485532e-109,25.1792935718794,"Proteome-Phosphoproteome"
"1034","GPRC5B",0.258541606519747,1.26999883042526e-15,8.1399948052027,"Proteome-Phosphoproteome"
"1035","GPRC5C",0.38366201827552,1.61542358705717e-44,14.5765033842948,"Proteome-Phosphoproteome"
"1036","GPRIN1",0.417201172740198,3.1078036827679e-53,16.1260504549329,"Proteome-Phosphoproteome"
"1037","GPRIN3",0.413178171169843,1.48383438534792e-60,17.2173784070412,"Proteome-Phosphoproteome"
"1038","GPS1",0.202831001438954,9.0328540979167e-15,7.83567915653898,"Proteome-Phosphoproteome"
"1039","GPSM1",0.340863125791471,5.97082628102535e-28,11.3098387881225,"Proteome-Phosphoproteome"
"1040","GPSM2",0.116732614008257,0.000758654555110163,3.38005890078733,"Proteome-Phosphoproteome"
"1041","GPSM3",0.554623225883732,7.41070331567444e-109,24.371788330785,"Proteome-Phosphoproteome"
"1042","GRAMD1A",0.443017384980721,7.54190599948349e-60,17.2530555426644,"Proteome-Phosphoproteome"
"1043","GRAMD2B",0.258202106293526,2.46939385598712e-18,8.88831305230453,"Proteome-Phosphoproteome"
"1044","GRAP2",0.513806070328943,3.21549448381661e-86,21.2928051832189,"Proteome-Phosphoproteome"
"1045","GRB10",0.680758256545256,6.33359265173398e-158,31.5432685386774,"Proteome-Phosphoproteome"
"1046","GRB14",0.331661080139732,1.33628250441221e-24,10.5467957567801,"Proteome-Phosphoproteome"
"1047","GRB7",0.454393637862648,9.7809393652184e-45,14.8891993074106,"Proteome-Phosphoproteome"
"1048","GREM1",0.514117565259176,1.16046066348945e-59,17.6288952612814,"Proteome-Phosphoproteome"
"1049","GRHL1",0.319358276323223,3.14793721870182e-21,9.72073674565884,"Proteome-Phosphoproteome"
"1050","GRIP1",0.281983940709449,6.44633001748481e-24,10.2994773657099,"Proteome-Phosphoproteome"
"1051","GRIPAP1",0.251176021176888,2.225943527527e-15,8.06107117094831,"Proteome-Phosphoproteome"
"1052","GRK2",0.320084240281665,3.25635309782889e-32,12.1441513602792,"Proteome-Phosphoproteome"
"1053","GRSF1",0.0890343688225683,0.00723141261998604,2.69208977637453,"Proteome-Phosphoproteome"
"1054","GSE1",0.285015662437794,1.16119006012985e-24,10.47495443427,"Proteome-Phosphoproteome"
"1055","GSN",0.381892783290148,4.26826350576354e-42,14.1521158813782,"Proteome-Phosphoproteome"
"1056","GSS",0.55528688515823,1.1145209662992e-106,24.1292476764915,"Proteome-Phosphoproteome"
"1057","GTF2F1",0.482372148368222,3.41683393122815e-88,21.3061844778679,"Proteome-Phosphoproteome"
"1058","GTF2I",0.449685144803788,2.51040861316114e-80,20.1069603843127,"Proteome-Phosphoproteome"
"1059","GTF3C1",0.563720566677922,3.12829095559124e-121,25.8449984944508,"Proteome-Phosphoproteome"
"1060","GTF3C2",0.241595661802666,2.33785714773827e-15,8.0444968034686,"Proteome-Phosphoproteome"
"1061","GTF3C4",0.500136145157433,6.91205032724115e-77,19.9822373360404,"Proteome-Phosphoproteome"
"1062","GTPBP1",0.385785201203548,4.15680628014147e-47,15.0186992815793,"Proteome-Phosphoproteome"
"1063","GTSE1",0.30195301831127,1.07921158538493e-19,9.3047517321929,"Proteome-Phosphoproteome"
"1064","GYS1",0.603709725237572,2.46933886533105e-136,27.9580264366532,"Proteome-Phosphoproteome"
"1065","GZF1",0.0933078734741085,0.00484709917543919,2.82396985193861,"Proteome-Phosphoproteome"
"1066","HABP4",0.392491589597399,1.24047138365504e-52,15.9326972610193,"Proteome-Phosphoproteome"
"1067","HACD3",0.728158991855111,3.03196976305643e-233,39.8637555039579,"Proteome-Phosphoproteome"
"1068","HADHA",0.384211638569251,2.38911207828758e-33,12.5330615790302,"Proteome-Phosphoproteome"
"1069","HAUS6",0.362619526443484,1.6488907038211e-40,13.8117839924341,"Proteome-Phosphoproteome"
"1070","HBA1",0.860277480322311,0,61.4684054240963,"Proteome-Phosphoproteome"
"1071","HBB",0.875515883553368,0,68.0387367977644,"Proteome-Phosphoproteome"
"1072","HBD",0.820475151774093,3.19188887293109e-275,48.1164886411444,"Proteome-Phosphoproteome"
"1073","HBG1",0.63646242335149,5.51660831472314e-100,24.3111194953638,"Proteome-Phosphoproteome"
"1074","HBP1",0.163664981865597,1.41066757236691e-07,5.30108190451973,"Proteome-Phosphoproteome"
"1075","HBS1L",0.246944677539917,2.25789682359804e-15,8.05462600928914,"Proteome-Phosphoproteome"
"1076","HCFC1",0.237145852207224,2.1231550078534e-19,9.14025542290079,"Proteome-Phosphoproteome"
"1077","HCK",0.55686479763055,1.60125797316066e-71,19.6838398287231,"Proteome-Phosphoproteome"
"1078","HCLS1",0.545679991899069,2.72774101098208e-109,24.329882688578,"Proteome-Phosphoproteome"
"1079","HDAC1",0.468115966155587,5.35890392999658e-84,20.6871049647417,"Proteome-Phosphoproteome"
"1080","HDAC2",0.589360798791357,2.63411734409274e-143,28.4701493498663,"Proteome-Phosphoproteome"
"1081","HDAC4",0.417542943722053,1.61575851397247e-64,17.80885702668,"Proteome-Phosphoproteome"
"1082","HDAC5",0.374625720060878,3.59574567716494e-42,14.141757779298,"Proteome-Phosphoproteome"
"1083","HDAC6",0.280562000530256,4.58744791391871e-22,9.86059199075804,"Proteome-Phosphoproteome"
"1084","HDAC7",0.34661657794323,4.09032005891026e-43,14.220695120021,"Proteome-Phosphoproteome"
"1085","HDGF",0.692986834123542,4.42161629886045e-222,37.8063586625288,"Proteome-Phosphoproteome"
"1086","HDGFL2",0.661222134350691,1.78167592557721e-192,34.4087184999379,"Proteome-Phosphoproteome"
"1087","HDGFL3",0.656387679967554,4.31257103432487e-184,33.5393364741236,"Proteome-Phosphoproteome"
"1088","HDLBP",0.401749673523793,1.60103713774636e-52,15.9512439196959,"Proteome-Phosphoproteome"
"1089","HEATR6",0.349724589028858,3.57594833449093e-28,11.3779174745133,"Proteome-Phosphoproteome"
"1090","HECTD1",0.42912596034289,5.07360313552651e-61,17.3588128129715,"Proteome-Phosphoproteome"
"1091","HECTD4",0.374592145618765,1.37593319750404e-39,13.6826992543989,"Proteome-Phosphoproteome"
"1092","HECW2",0.296126700924066,1.88100674071308e-19,9.2335435963312,"Proteome-Phosphoproteome"
"1093","HELZ",0.320990282098991,5.10222850139694e-29,11.4935184764472,"Proteome-Phosphoproteome"
"1094","HERC1",0.186848668642179,1.79307059399498e-11,6.78344333002099,"Proteome-Phosphoproteome"
"1095","HERC2",0.254203400213267,7.4488100855063e-21,9.52762930506114,"Proteome-Phosphoproteome"
"1096","HEXIM2",0.263052008888154,7.62725700687304e-20,9.28627586018558,"Proteome-Phosphoproteome"
"1097","HIC1",0.352927790491323,2.02507323221466e-32,12.263365378727,"Proteome-Phosphoproteome"
"1098","HID1",0.556608491169282,2.50787835880136e-80,20.8881306981381,"Proteome-Phosphoproteome"
"1099","HINT1",0.347427203094553,3.17331473403367e-26,10.9472189310189,"Proteome-Phosphoproteome"
"1100","HIRA",0.242249003332527,2.36157834121221e-17,8.60602558044512,"Proteome-Phosphoproteome"
"1101","HIRIP3",0.59373390104327,3.17481574049919e-146,28.8241106590228,"Proteome-Phosphoproteome"
"1102","HIVEP1",0.0467690354298328,0.198071450689568,1.28819570983568,"Proteome-Phosphoproteome"
"1103","HIVEP2",0.107621269107716,0.00075805541883743,3.3783709875544,"Proteome-Phosphoproteome"
"1104","HIVEP3",0.0361421833738299,0.291146389531588,1.05626462747439,"Proteome-Phosphoproteome"
"1105","HLA-A",0.695469080702702,8.29720118885853e-186,34.6140538661375,"Proteome-Phosphoproteome"
"1106","HLCS",0.397887617643505,2.25885154772245e-50,15.594978423263,"Proteome-Phosphoproteome"
"1107","HMG20A",0.295270939652407,3.98809150030492e-20,9.40448023934072,"Proteome-Phosphoproteome"
"1108","HMGA1",0.561806068318113,7.5640246275854e-127,26.4242476561827,"Proteome-Phosphoproteome"
"1109","HMGB1",0.322474465477294,4.66586231974022e-33,12.3161974819829,"Proteome-Phosphoproteome"
"1110","HMGN1",0.584940685008666,9.0442967746262e-139,27.9502184356658,"Proteome-Phosphoproteome"
"1111","HMGN3",0.47614964540724,1.38907085929053e-81,20.432882873128,"Proteome-Phosphoproteome"
"1112","HMGN5",0.698450099114373,3.9759582651487e-129,28.8526102195351,"Proteome-Phosphoproteome"
"1113","HMGXB4",0.216548350888355,2.89850861620404e-14,7.69657201805631,"Proteome-Phosphoproteome"
"1114","HNRNPA0",0.140816088333513,1.51579468862822e-07,5.27798752649139,"Proteome-Phosphoproteome"
"1115","HNRNPA1",0.389021521942239,1.07265274178866e-51,15.7722367981988,"Proteome-Phosphoproteome"
"1116","HNRNPA2B1",0.354701036839414,3.56565297512454e-45,14.5945631624986,"Proteome-Phosphoproteome"
"1117","HNRNPA3",0.260918498225777,5.32747438769811e-22,9.81606879904444,"Proteome-Phosphoproteome"
"1118","HNRNPAB",0.447101471716074,1.21593597273847e-66,18.2562596825824,"Proteome-Phosphoproteome"
"1119","HNRNPC",0.482102281543798,2.2224943840743e-93,21.935121714561,"Proteome-Phosphoproteome"
"1120","HNRNPD",0.431309142965607,3.00778255187795e-64,17.8362452930135,"Proteome-Phosphoproteome"
"1121","HNRNPDL",0.3739851614086,6.27122488277213e-44,14.4438963825659,"Proteome-Phosphoproteome"
"1122","HNRNPF",0.122544230585529,9.61173295801444e-06,4.44337948515624,"Proteome-Phosphoproteome"
"1123","HNRNPH1",0.340559047612289,2.23069170758273e-40,13.7258330290686,"Proteome-Phosphoproteome"
"1124","HNRNPH2",0.203698947392731,3.95654719648133e-14,7.6446583991693,"Proteome-Phosphoproteome"
"1125","HNRNPH3",0.289385822797047,8.66764619750176e-26,10.7356023080065,"Proteome-Phosphoproteome"
"1126","HNRNPK",0.239714308230143,1.00963219999e-20,9.47645959400162,"Proteome-Phosphoproteome"
"1127","HNRNPL",0.200146921204928,3.5929747015725e-14,7.65438230552109,"Proteome-Phosphoproteome"
"1128","HNRNPM",0.264032568721943,1.08236832870493e-25,10.6726155348099,"Proteome-Phosphoproteome"
"1129","HNRNPR",0.17268354063487,3.32658720231036e-07,5.14429983283897,"Proteome-Phosphoproteome"
"1130","HNRNPU",0.246896266293962,5.60035122366325e-22,9.7917926286786,"Proteome-Phosphoproteome"
"1131","HNRNPUL1",0.382332084368545,8.76144530957048e-45,14.6172044560026,"Proteome-Phosphoproteome"
"1132","HNRNPUL2",0.489389420381394,1.94268139146768e-94,22.1152201831006,"Proteome-Phosphoproteome"
"1133","HOMER3",0.514905667082454,5.68613257696279e-86,21.2701495942953,"Proteome-Phosphoproteome"
"1134","HOMEZ",0.0744486869640824,0.0187202936077168,2.35491639130458,"Proteome-Phosphoproteome"
"1135","HOOK2",0.3737594009006,1.67869882671847e-32,12.3349096284043,"Proteome-Phosphoproteome"
"1136","HP1BP3",0.439480437733852,7.78731918574421e-50,15.6792938522715,"Proteome-Phosphoproteome"
"1137","HPS5",0.395644231922431,2.13390724622928e-46,14.9356240795183,"Proteome-Phosphoproteome"
"1138","HRC",0.283235503228615,7.52926629257206e-22,9.81275151154215,"Proteome-Phosphoproteome"
