"","01OV007","17OV005","01OV010","14OV029","01OV023","02OV001","01OV039","01OV019","17OV001","17OV004","01OV013","15OV001","11OV010","01OV008","17OV002","11OV002","14OV011","17OV003","01OV017","01OV029"
"CHRDL1",-0.0779620469090414,-1.63087594105454,0.0756470227074147,0.042360954951466,-1.65477224431734,0.156449876102969,-1.79615939376761,0.291872947528358,-2.355696920146,-1.9309431497268,0.266096453438502,0.0948731648317009,0.110542378596814,0.14961909062201,0.0320864180123199,0.207489115884936,-1.89887124482183,-1.65832940845337,-0.0320864180123199,-1.88916452184843
"CHST11",-0.653906686007463,1.15364394036458,-0.987897958486873,-1.11198871056737,1.09490341955197,0.972917320553486,0.836588448455634,-0.955960248157326,-1.38715947142024,1.19228744017574,-0.887211513197103,0.913516580276287,-0.894573637155763,-0.945596418398958,1.13547478539007,0.79821651425253,-0.909418760530266,0.653906686007463,0.786622843271742,-0.899267630713772
"CHST14",-0.392022433498792,-1.35935277409744,-0.11270943503453,0.482007961196374,1.73710613029353,0.104235521620833,0.486495699014478,2.00689280532092,0.192804613825405,-0.607275267656026,-0.38045544772866,-0.343366544285891,-0.104235521620833,-0.207184608324791,-0.791716897080484,0.562821267261268,-0.868038132574483,1.08107242727221,0.915258162561263,2.49700603647345
"CHST3",0.534596372590068,-1.9049882747091,-0.0409015330896711,0.0409015330896711,-1.93897675056295,0.146522921806267,-2.14007621194344,-0.458848066921057,0.0418957060688183,0.143864854987719,0.185255182707819,-2.71298919155356,0.249980229901216,-0.463512381405831,-0.262953207034987,0.101934580163621,-0.164419357667426,-1.9440362188002,0.23335557614137,0.19302002879601
"CHSY1",0.113866776801662,0.0394159463286875,-1.6937706117213,-0.350815312572235,0.214868011658622,-0.129729855218522,0.196983639672505,-0.20446811382181,-0.355813444764376,-0.0555312473829117,0.0682703672310355,0.0593276310984915,0.47537415290664,0.0643915221844445,-4.12621009294082,-0.0220902959393078,-0.505148965514745,0.241188692976597,0.0220902959393078,-0.377339664716203
"CHSY3",0.94642506171327,1.00174403088315,-0.988896872030871,-1.12533912653755,1.1362613357714,-0.673987992214487,-0.784500216479368,-0.953780208394907,0.644601596539874,0.943260028301778,1.05894506346722,1.12464256809353,1.09954894678726,-0.9423848040328,1.57042542060142,-0.667365159415206,-0.902606165257418,1.02799777977909,-0.644601596539874,-0.891444632147731
"CHTF18",0.168759726325224,-0.0977188615405724,-3.09111954899337,-3.30273842382091,0.114527719105161,-0.23159698130896,0.184718300151486,0.0375426018826524,4.83821221252927e-05,0.0835447575538053,-0.039926377598729,-0.135702825244422,-0.040242514384193,0.172879644576154,0.278830999489421,-4.83821221252927e-05,0.0344521608655558,0.057732526465515,-0.0492405108033641,-0.0614122798392842
"CHTOP",-1.44757478711979,0.609440836241243,0.488034469759928,0.164870554793723,-0.59807416151005,-0.0140559280138178,-0.154896688649222,-0.684346238284729,-0.207954251779635,0.383592140597981,0.0644861412499494,0.416703516998975,0.0140559280138178,0.155831093210126,2.50746494358696,-0.406080238795112,-2.14559134626187,-1.74829995261911,0.186117744851659,-1.24408283483564
"CHUK",-0.921841525679213,-1.14481712339436,1.42395391977423,0.638758386539846,-0.121705972706805,-0.144862721255056,-1.3300754565549,0.748392413432114,0.0543759693159915,-0.0923989179887877,-1.37184816507073,-1.54111811783288,0.244465242751968,2.68869633844723,0.246063702138748,-0.111593822315821,0.289628456940627,-0.0543759693159915,0.11936091458477,0.555912965266865
"CHURC1-FNTB",0.851348946364598,-0.0587256042790502,1.09689449751904,0.774942100212869,0.800399647834887,-1.76367298815229,0.107434196766305,0.99265916662334,0.858569917536491,-0.253438920075244,-0.408639219571164,-0.851908214412765,-2.18168273307813,1.56720780368688,-0.614134701391038,-0.342809574112529,-0.836050798460852,-0.195166168645985,1.26994939758695,0.0587256042790501
"CIAO1",0.552204734682339,0.388403933473367,1.74001590120771,0.201237480006519,1.39045080938133,-0.436083396511941,-1.80960920192111,1.0567670149443,-0.549315167077768,0.107809511826121,0.34100461612942,-0.474481923182923,0.761492132612064,-0.107809511826121,-1.64774350683412,-0.876716903683736,-1.6631215795579,-0.218154020932146,0.512754844575433,-1.15426789004146
"CIAPIN1",0.964928956338102,0.0978639350832711,-0.137207511425296,0.0188060339713533,-0.247615233412959,1.19872899226991,0.780503626249803,-0.927654425995563,2.74689282846351,1.298261026651,-0.418703658077012,1.26837032783148,-0.426817811216896,0.768290293508712,1.75226403307656,-0.254006968265932,-0.0188060339713535,-1.30225107800208,-0.515307149555256,-0.38511328619618
"CIB1",-0.806055522087618,-0.0209272588749584,-0.609207977328422,0.752985660440385,0.609461721170848,0.567656799648515,-1.57475715658421,1.81122137824189,1.65427291970457,-0.148416586364213,-1.81823876618505,0.626111270720361,-1.87259609835755,-0.0606021543195446,-0.15247381866442,0.723283966912814,0.0209272588749584,0.155499783951989,-0.137450717477036,0.63816253240216
"CIC",0.0223965577727431,0.963101717933457,-2.0348000512589,-0.952906365610039,0.138527627914252,0.864509356352395,1.21545194010861,-0.331087650879562,-1.84085284598486,-1.05356134455452,-0.0223965577727431,0.514844711364402,-0.559228589047685,0.292084850469857,1.00577906987669,-1.25591945961663,0.114360224520273,1.2146390948546,-1.38649724229094,-0.0553694408404878
"CILP",1.1206228382261,0.278669255068141,0.817671666220814,-0.28861540379589,1.41755070772462,-0.291894106508703,0.179044062303612,-0.909139864418014,-1.68316992428414,0.0127948438116691,2.48313361003019,-0.563511661473078,0.602478148905067,-0.248210728736265,1.04841984573617,-0.0116512714965294,-1.10627613086547,0.0116512714965293,-0.603722804231802,-1.25820881875334
"CILP2",0.154107480941318,-0.0279567290569406,0.21153743354708,0.0843988063947197,0.280696405970839,-2.58564582390545,0.0168181318357757,-0.298118016202004,-0.67071201958977,-0.0779817846343974,0.276950065873714,-0.183058427254066,0.161367872900894,-0.0168181318357757,0.345352588830847,-2.57537662620777,-0.728042281282859,0.110306106839528,-2.54008001906774,0.677159597861882
"CINP",-0.783237323235376,-0.754622823500152,-1.16933217464317,-1.31278143345143,-0.783511747051878,0.754622823500152,-0.954438710387813,1.02271675299416,0.977892519513517,0.820473923233228,-1.05293836038466,0.898918977998015,-1.06144899641045,1.0369657308196,-1.30518763888347,0.769564049607392,1.01884986844846,-0.787812104377308,0.85011579237441,1.08955410331443
"CIP2A",0.944533326989176,0.835619296828654,-0.655828866337355,-1.43337587634113,0.0107574859009551,-0.0899877494383524,-0.356607832362863,-0.608429638929395,0.232341047663378,0.0157701524056025,0.986942584434089,0.10995730779997,0.388728471933816,0.0145493504914233,-2.95808976056474,-0.386710721057091,1.50165715722169,-0.0107574859009552,-0.877955562375454,-1.41643432135423
"CIR1",0.287574960927388,-0.158101929783771,0.364557157961678,-0.411104718949345,0.133084936493417,0.353560499861865,-4.23521582942807,-0.144779333216862,0.16788469815541,-0.00722212309781419,0.504504856560981,-0.120967996436372,0.00722212309781423,-0.626719704660181,0.354551353330868,0.315465631708588,-0.108107308577704,0.251089925473914,-0.291436136455642,-0.0734079008685388
"CIRBP",-0.891463850686354,0.988108195179518,-1.40206276735594,-1.99850026098881,-0.184079637727704,0.3180984256453,0.68146058896239,0.542068650002247,1.38901619546634,1.28302116000596,-0.560358222996373,0.662386084327496,-0.825963909569492,-1.92302626873369,-0.781447457614466,-0.0707181678615356,-1.32352298563874,0.0737572026793418,0.134951037490919,0.0707181678615356
"CISD1",-0.181189178926392,0.389460129563216,4.01461345770626,0.236415145737721,-0.15965523224074,0.753047052884964,-0.645129186971162,0.0417460989434758,0.242384531505455,-0.0116148756384962,-0.763034636917011,-0.0900043274640707,-0.565996463426008,-0.60038330115186,0.0116148756384962,0.241382477501265,-0.0161597517631446,-0.698250509294656,0.146855392136923,0.281980367473431
"CISD2",-0.923330333295832,-1.4860817636607,1.79078853799405,-0.476560089617565,0.917266566884424,0.828941636708818,-0.230876017228583,1.12400939762615,0.946504242336296,-1.76559988655048,-0.471248415330912,-0.936776717668235,0.30476233171335,-0.20426205489467,-1.98949087322654,0.285660858360372,0.547168862829291,-0.310234298936143,0.250003574613397,0.20426205489467
"CISD3",0.0764875042749845,0.040653868724547,-2.01841029661713,-2.16287235249101,0.314569220663204,-1.68499170605147,-1.80199961664503,-1.98122954610384,0.16746346950822,0.278673476969693,0.0726162010275601,-0.112154066189702,-0.0193227398618805,-1.96916434278676,0.0193227398618805,-1.67797959645718,0.043274670245486,0.134691762327534,-1.6538780371281,0.170496185697895
"CIT",1.98666307261809,-0.614280889303967,1.50196658128431,1.83527124296319,0.100494470252026,0.164907191825577,-0.0997822266360951,-1.08106627447559,-0.940023273609529,-0.16645314459559,-0.193190772336089,-0.947044842791286,-0.0961821104942318,1.8669921639899,0.0961821104942318,0.239657425281458,-0.82469306632016,0.187458089799641,1.58910154057435,-0.32388246600988
"CIZ1",-0.2046476607832,-1.12108948168435,-0.0120406756894474,-0.676634480389173,-0.0783691827826241,-1.09910911441399,0.0205732688313031,0.834294341068351,-0.274733262972786,-0.242147860286492,0.413669539397594,0.0120406756894474,0.0144939385948621,0.998578858994172,2.29157955102062,-0.269524840212345,1.93240199460738,-0.283684562237406,1.79423480604135,1.84675358906595
"CKAP2",-2.30099316626076,0.288503280877425,-0.741027849851104,-0.472415302705076,0.0204675079203675,-2.38216450850531,0.0768751205853028,0.0175204288418441,-0.317627563121578,0.279995990707159,0.294135059898988,-0.0175204288418441,0.285333031109256,0.25544611405432,-0.75634114006029,-2.37189086918781,0.149967249543938,0.144221295926342,-2.33657899560591,-0.065035778072253
"CKAP4",-0.583027110040695,-0.664747234019616,-2.45695809881077,0.0553273054452809,0.638113802682181,1.05519089685788,1.59704214235854,-1.37041495758443,-0.954110584907533,-0.144283727539402,0.221110259171025,-0.326675635426648,1.93459969966395,0.0210254469963922,-0.0210254469963923,0.148136658458991,0.568028837908076,-0.444473507898998,0.193739891147675,-0.965179225219219
"CKAP5",-0.447633015483414,-0.239318643497134,-0.568108649856932,0.0816110487065323,0.278748215139988,0.293016953681743,0.438199378664316,0.929339516926767,0.886953347452861,-0.681320150516944,-1.62268892689383,0.0966685992188419,0.592152675776954,-2.10346725082034,-2.8100841566612,-0.0816110487065323,-0.612016960830014,-0.551979132109412,0.915338094801177,0.473868775460754
"CKB",-0.843450964402572,0.0789150397433183,-1.46054209920832,1.20556682563311,-0.0789150397433184,0.228197848748738,1.57413973727821,1.33895328047523,-0.114019593221712,-0.587998871517714,-0.644776681913454,1.70575423822192,1.48816636215861,-0.568737797617775,-0.751364181622108,1.12766886033924,-0.541730438408602,1.13151924380019,-0.243142873017198,1.48452956580598
"CKM",0.884591704017262,0.0444182016810468,3.75578814996089,1.26392981686902,-0.0463349735672186,-0.135218895131258,0.00551066607777129,-0.225872748455508,-1.28694289514357,-0.223231232952875,-0.0135604076063943,-0.881474757495158,-0.196314173023053,0.416283565096334,0.0710610493966076,-0.00551066607777105,0.0577649188163495,0.0504368090549683,0.0127102558886551,-0.459666145105462
"CKMT1A",0.203648065679803,1.342687984385,0.504448604150073,-0.739215006302806,-0.0628950890826155,0.0628950890826155,0.3268886786097,-0.748147767295964,1.66306256318697,1.96453626014238,-0.529576855160669,-1.04179581852762,-0.250601897137205,-2.2879426491325,0.401058887937559,0.223393578116398,-0.954780192426534,-0.296959709427928,1.04601478475786,-0.316525293711892
"CKMT2",0.115256406857396,0.298885180747386,1.66219466147881,0.064180416554023,0.11769724928397,-0.0185305596483412,-0.0105614458800634,-2.8280773458335,-0.000617888195892124,0.000617888195892124,-0.333435702471991,-0.249562948939958,-0.0736812123083453,-2.81143259243062,-0.546612681941676,0.161672051019005,0.518458153584982,0.212804558549652,-0.078661899104484,0.196818142392479
"CKS1B",-0.082382168360779,0.292251213927044,-0.907894715424404,-0.136238210038459,0.204244312602165,0.127267227726182,-4.2318876785158,-0.502148020405409,0.122890169484564,0.200437679668644,0.171450421080374,-1.06658988007187,0.0871155870291569,-0.0112043709464012,-0.140867273529728,0.1069365370669,0.0112043709464012,0.379193861653057,-0.106711998052438,-0.177652807834804
"CLASP1",-0.803272845114507,-0.764934689836497,3.59256316684207,0.768990889031926,-0.0150892721580098,-0.0718954463633969,0.668397100687517,0.0428602779461243,-0.461687092666074,0.138568789092056,-0.252240546917944,-0.208150170986773,0.561935743881386,0.610968555508656,-1.2231595828239,0.01508927215801,0.116377049860963,0.16193877232702,-1.15403342846718,-0.195479749590281
"CLASP2",-0.273751508952683,-1.25038786973969,3.1433924368145,-0.0337138227591754,-0.29940679746365,-0.860265727587435,1.36085243706738,-0.11656209307208,0.0337138227591752,0.6422406404906,-0.95400419135316,0.0596560636359654,0.299193401922118,0.707903091643556,1.63346926357202,-0.0926327146773666,-0.140342456567897,0.295629005357265,1.06836884185706,-0.355087192189261
"CLASRP",0.0320320260367946,-1.64658781538167,-2.07910607551542,-2.22871549152261,-1.67671731913482,0.284941396812782,-1.85498441773832,0.0672434618424866,-0.0639315303849666,-0.0320320260367946,0.313653622586389,-0.300137337378428,0.0693418749040581,0.100156542001474,0.246558707067256,-1.72654541220664,0.0815996266292382,-1.68120234717487,0.880067918754719,0.0755297790308981
"CLC",0.564207535384912,-0.972959038426961,0.0856669975739745,1.14496271667857,0.526558642982634,0.686233193538171,-1.34581535379329,-0.244727532117347,-0.962669509635479,-0.0856669975739745,-0.45022251209609,0.0902821573444629,-1.04433942854909,0.185910128667067,-0.664744677154851,0.317014912529523,2.93357301363887,-0.373385041102484,-0.799532245802951,1.27995713005322
"CLCC1",0.479095301864792,0.905371331678983,2.12476315511227,0.668683661128025,-0.466249416867783,-0.196150137719002,1.56858828781009,-0.96674136794119,0.00715046027309384,-0.496561111394166,1.31324333102722,-0.4900935863455,0.864581867312819,-0.713039843463797,2.83717935707817,-0.29272503214267,0.276077349704058,-0.0071504602730937,-0.365809319935086,-0.0148185520996406
"CLCN3",-1.38373585389054,-2.13801388952343,-1.13081871564778,0.312530583721451,0.0203890641860916,-0.0499964639529278,-2.49539150701755,0.688815313295239,-0.163667945270622,0.173159381249304,-0.00504902777169324,0.0190297483021296,-0.194116414865851,0.593723812953491,1.98548864836695,0.099777746533979,0.00504902777169324,-0.940694489651124,-0.549412899826167,0.236254757471376
"CLCN5",0.00251912094348875,0.0322491019149328,-0.398626895647407,-0.547668247905878,0.00223399924231536,-0.0546392837764998,-0.175356223005346,1.85057431836744,1.87000045995968,-0.344652211143123,-0.277695692407124,1.79269804543699,-0.286538099209376,2.05621453563327,1.91113373865205,-0.0474048976271685,1.80693125535013,-0.00223399924231536,-0.0225393440240939,1.68243586788589
"CLCN7",-0.615581881244126,-0.827763537399752,3.3106135825713,1.06731888782021,-0.393300333029105,0.318450390609141,-0.0530674425579061,0.544432439208935,-1.01474053707563,-0.844486734157322,0.314842062688563,-0.244136900019307,0.835512296889108,0.120262931351097,0.442590338042968,0.053067442557906,0.0564944003785622,-0.519260084740753,-1.379357084475,-0.55835279282458
"CLDN1",-1.54042002151892,0.0413755882416885,-1.8926786243727,0.576306235907813,-0.78616167820131,-0.0413755882416885,0.175602645004497,0.373802907342931,0.397245498430561,1.42774899271847,-1.90188589722819,0.506402765138747,0.106188418561722,-1.49075621127229,0.571002869913772,-0.491049115249906,-0.645455699925298,-0.747418740759355,-1.84505225179601,0.836376270519246
"CLDN10",1.65607341294446,1.70710903046693,1.86937626659882,1.46126878594301,1.52274710191397,-0.0175845521294183,-0.125518437462876,-0.290848991238243,1.84532153646807,1.90011540024292,-0.217020894583316,-0.577880734032278,-0.224926954229649,-0.279719450810208,1.98674282373964,-0.0111162353373596,-0.240868879618985,1.62840472421685,0.0111162353373596,-0.229967754039258
"CLDN11",0.0790305784540015,0.242676679294035,0.233504676851056,-0.412205529228201,0.00843875977876614,-1.60251122788416,0.0110607897246191,-0.00843875977876614,-2.32889044382104,0.315993785905694,-1.79925453358704,0.25162212193136,-1.80705383581434,0.180956734530635,0.568262061130715,-1.59613025432465,-1.82278049356275,0.231813490181766,-1.57419799403213,-1.81202656849548
"CLDN16",1.71823771328547,1.76962308430224,-0.317399693222127,-0.447483725550408,1.59915447068661,-0.0171655974824326,1.64051326359559,-0.283919469487927,1.50758729889134,1.8680551620038,-0.211850338540176,-0.564112637060318,-0.219568035104879,-0.273055092064718,-0.440597447947583,-0.0108513893283571,1.71323343095308,1.68184092483337,0.0108513893283571,1.65549132475353
"CLDN3",1.23691347773367,1.28340416811039,2.73086489820783,-0.483013312905174,-0.131265357645054,0.250854294160871,-0.269958804346837,0.0409825063115136,0.442825717992078,0.590338736132914,0.323469421419626,-0.193349229136347,-0.0409825063115136,-0.118939046435429,1.34589608396503,-0.153005606593634,-0.73175798472675,0.359029057624314,-0.377448415086511,-2.3134186604356
"CLDN4",0.345571063788741,-0.176373952027934,-4.08697566569608,0.0599422733740621,-0.0096586558895772,0.184195673700711,-0.0927469085078647,0.228621814254444,0.648789670370419,0.345213401748325,-0.704387197452535,0.560910790813264,-0.724320784989843,-0.829810489871132,0.461472660373978,0.151623586830753,0.00965865588957723,-0.266850002117986,-0.172136079775783,-0.0791453753883843
"CLDN5",1.76859357993645,1.85854804985836,-0.264621171089321,-0.378081907575826,1.72984268934098,-0.00275366120909669,-0.0946518667993719,-0.23541934843188,-0.629680650128913,-0.223531853509443,1.88366040201053,-0.479806938378526,1.84237425429855,-0.225943317885764,-0.372075619836411,0.00275366120909649,1.46126623336009,1.66924268520926,0.0216830655804203,1.51721671990611
"CLDN6",-0.195935820898026,0.39895215851038,-4.16155996967103,-0.430234122926119,-0.0377729447192374,-0.101121711171349,0.163954751543796,0.178364498650474,0.335566280621012,0.349916411459831,0.250700018676493,-0.233457380404967,0.357072351714241,0.0736572771772225,0.966098408551611,-0.0280992375222292,-0.145213935496322,0.0280992375222292,-0.191126955156569,-0.377378390101839
"CLDN7",0.158592567179262,0.424584191084935,0.0772568350905581,0.00847218862319911,0.153282003206276,-2.64692241434599,-0.308758255465879,0.163129369155032,-0.0355944583332873,0.105542454769237,-0.238789773419485,-0.0680641873343681,-0.0400785271698801,-0.00847218862319911,0.267396049841579,-2.63633688611599,-0.140358612974186,0.252061247297247,-2.5999530085918,0.240610206625614
"CLDND1",0.081236210691382,-2.25459681083515,-0.242431003485873,0.00243890848937952,-2.29143419084885,-0.0518375429103605,0.0628442069766925,0.107953847149889,-0.00243890848937953,-2.71716583977429,-0.0380238667821258,0.0377898706665233,-0.228933959390345,0.343796746363111,0.039773510087557,0.0398578962403197,0.126689818808928,-2.2969177422421,0.0969107175354365,-0.0713890769682641
"CLEC11A",0.100304056804094,-0.478101369481453,0.473346634111025,-0.697028444989977,1.24337738641128,-0.0968690500368166,0.792672599682189,-1.23254918579079,-2.66469810680978,0.914399990975446,0.266892381925493,-0.881054198150693,0.297398360103805,-2.17286737701112,0.640656281455522,-0.224636533910455,-1.14765036891007,-0.558465356824163,0.116088555715829,0.0968690500368166
"CLEC14A",1.89880725772824,0.0667490917554076,-0.361100630756946,-0.50909518503106,0.0369448013741566,-0.019529029833965,-0.13939810874252,1.95661444400864,1.77128692464425,1.83762591994077,-0.241018792728931,-0.641782060318148,-0.249799094528261,2.04636868243942,1.93243730601801,-0.0123454546892604,-0.267503858018845,0.0325081840581543,0.0123454546892604,-0.255397299654236
"CLEC16A",0.0418730389912048,0.377468377223152,-0.0450996694234456,-2.54000133990389,-0.603721438202027,0.0209667305858477,0.574622949658169,-0.804463579096665,-0.0209667305858477,-0.644158007615724,0.794124744040961,0.20239699744545,1.87219101311393,-0.132225935048701,0.662808172219384,-0.133339658800097,0.268288857199269,0.224985294837443,-2.48293575699454,-0.100445893297573
"CLEC3B",0.230586685909976,0.361796794866073,-0.844061384042417,0.970387922520172,0.326677811739783,-0.565263885551612,0.817038359049039,0.109541611846258,-0.893453787186061,2.7765788873087,-1.19480139786503,-0.109541611846258,-0.792966720447657,-0.766915830122322,0.792305880450922,-1.01020024050572,-1.16685467422694,-0.403059692941939,1.29276338632468,0.222639158977019
"CLEC5A",0.0504744491335151,1.84545095608622,-0.327694508708853,-0.46819898969061,1.86416602490015,-0.00341000553111822,-0.117212454549702,1.58958711192839,1.69677191975627,-0.276811415409507,-0.213690068408898,2.03011325436585,-0.222025995046395,1.92115521884116,-0.460761083260715,0.00341000553111798,-0.238834712214067,1.8385680215024,0.0268512964908589,-0.227340872404637
"CLGN",0.642496160947542,0.186854072300751,-1.05580610000233,-0.839896230323602,0.222795734811569,1.09408487321734,-2.36992961746043,-0.167904697509532,2.40441962645966,-0.30792994492258,0.0589291749846686,-0.0589291749846686,0.448707091888152,-0.0681051774119609,0.269497492864804,0.841812230738367,-1.38308887414724,-0.333355463692283,-0.822083205872728,0.542863518652117
"CLIC1",-0.770775945883322,-0.29112913941174,-3.33921637860577,-0.541752791365187,0.809037257134907,0.354925199063055,0.398897887339564,0.518883419272785,-0.096250554179379,0.120038178627844,-0.589127057597492,0.254051867069295,0.331376215687544,-0.834783209974579,-2.25654721686399,0.0962505541793791,-0.262145421894346,-0.815440459202819,0.361680909068179,0.525807663783602
"CLIC2",-0.573927172796618,-0.269796610737339,-1.59953302175154,1.43262903512997,0.252793456234678,-1.19063791386471,0.788780677572958,0.633060628445829,0.252689194785361,0.771629446178303,0.552398759559576,-0.294965746255138,-0.676129299068127,-0.44449153123863,-1.38707497872785,-0.252689194785361,-0.897420205408847,0.32356341006738,1.7776295964711,1.94520884603655
"CLIC3",-0.695893460359203,0.585506354307687,0.179655057189138,0.0889241183072742,-0.16958680189513,0.0378681825679655,1.36050077006244,-0.512974452515571,-1.24871625097428,1.30988734906384,-0.373478288357448,-1.26375999254456,0.456044872601924,-0.738930662205506,0.429494288536684,-0.577272437605429,0.558533168282403,-0.0378681825679655,3.0427766797708,-0.555817830210098
"CLIC4",-0.540502362454396,-0.0322779566236672,-2.27519507577024,0.734731617737916,0.466110304598466,0.230083472286448,0.0322779566236672,0.312927056940386,-0.111103435188746,-1.1114842230157,-0.595996110903434,0.565191606888725,0.533076878822157,-1.70408133911873,-2.44311908847592,0.723739418481553,-0.567345393815629,-0.234320599674453,0.385621027132398,1.21216043431149
"CLIC5",0.0763727079263986,0.614061150733029,3.67133562563882,0.387904990578571,-0.215866758865912,-1.37815075517858,0.97697498190047,0.132414790401189,0.566099228913606,-0.0763727079263983,0.327542563050771,-0.290053958008919,-0.246865808739461,0.505477414655914,-0.0863392687827569,-0.628143846521154,-0.316152913040438,0.227874889329582,-0.440893627338076,-0.946903514849943
"CLIC6",0.14739517819802,0.310878972348996,-0.161573231664894,-0.518357965731371,-1.24573376116529,-0.0363741336306004,-0.371961417082658,1.80977565660733,-1.77980717803206,1.52352326869504,0.738113232727942,0.0163579995298549,0.862640785822982,-0.807661738056066,0.230967757099089,-0.0163579995298549,-2.25625612547377,-0.967983545384411,0.207402668497829,0.482858990540119
"CLINT1",-0.820947612308842,2.33715566096115,0.0128944249591605,0.682816034763297,-1.55898501817742,-0.00111561489217638,0.366533455924611,-0.170712277800942,1.38795213256648,1.1867323326222,-0.255991526193514,0.428448066600118,0.00111561489217638,-0.300075810955149,1.86108165242156,-0.756250189673343,-1.39851665840336,0.199129062845,-0.557729073498644,-0.265094655091079
"CLIP1",-0.396254074581235,0.490157167938172,3.70279669814295,-0.00444358884846372,-0.639867525261563,-0.076379343128724,0.0726466164837468,-0.705699666714106,-0.925136206172841,0.546810856487885,-0.510674707784651,0.541700197695582,0.882566179716997,-0.532967668296359,0.939833006592051,0.00444358884846372,-0.39069512758407,-0.655610241633544,0.335601604495393,0.114714116990614
"CLIP2",-1.30033443154148,0.157499788185294,-1.17625046329911,1.43979123373933,-1.11957345551713,0.741353071417277,1.35273478052496,-1.31762475283107,-1.29677907203514,-0.563776564029026,-0.404237468387221,-0.863692113337418,-0.157499788185294,1.41162033022421,-0.287157672862266,1.29383514680781,0.764351873165533,0.298937463556597,0.985527719506202,0.369329754084975
"CLK2",0.0365290866176304,0.0494730898078017,-2.05905883361886,-2.20417896146145,0.176456238628682,-0.114517148440618,-0.562946998034014,-2.02170871261212,0.178723881852217,-2.00650420366662,0.227199595111274,-0.216977297463263,-0.0365290866176304,-2.00958854834317,-2.19649671585301,0.100719405793168,0.0595406502876948,0.109173197493373,0.104070827443129,0.0494120933433237
"CLK3",0.141056525474816,-0.0368047661283578,-3.0007399525053,0.538601643413565,0.284871440586692,1.79366661376341,-0.417994727035063,-0.236725557790796,-0.765513335493361,0.726744972359078,-0.840168796916868,-0.784410261937603,-0.783326091965092,0.753622615634383,-0.501729544581544,1.43940812277141,0.206182655154175,0.162260002934069,-0.560851654566786,0.0368047661283578
"CLMN",1.21293276507029,1.07054460012228,0.0511593913817515,-0.700057230138981,-0.285490372717949,-0.758079269531184,-0.850717533700604,1.73143929031644,1.07280990481446,-1.87790268904002,1.74528520127681,-1.05263153963211,0.350282479728953,-0.250694175956509,-0.325482116877625,0.0306810576961081,1.05904903214351,-0.0306810576961081,0.290413609969227,-1.12835679534941
"CLN3",0.896349363369179,2.00600330595641,-1.45350433690127,0.0231402033446936,-0.269881386834213,0.99307628414267,-0.0231402033446937,-0.0605884604473904,2.49212008657543,0.7852174472239,0.827818824494958,-0.300301449805944,0.173190291253745,0.673559523363951,-1.83316764945982,-0.158600540314431,-0.435424243753369,0.470925411647758,-0.294273834319628,-0.0833397294335925
"CLN5",-1.13485632776586,0.642783597011941,1.89672332782103,1.16717676728915,-0.278955792993266,0.169062310906278,-0.0765169660105838,2.06889921284958,-0.0234314194151943,0.0234314194151942,-0.186495374899938,1.42436988817794,0.915245594733214,-0.174133842861299,-0.798114404860809,-0.506520319441326,-0.119853631857487,0.676338957446345,-1.45747288228942,1.83329219222182
"CLN6",0.149080719036272,-1.79260216261137,0.125111333841858,0.165889854687209,-1.82334112340928,0.245227310286581,0.124824663164416,-0.0262746848771203,-0.117304498260724,0.0825005045445351,-2.11002172922421,0.181675120825414,-2.11907738360655,-0.0304879652368401,-2.37842496928239,0.0262746848771203,0.24883008364987,-1.82791687421587,-0.0624665283914679,0.189132652587481
"CLNS1A",0.542887963420433,1.14393528622439,2.08387862406301,0.0747406164942574,0.674645333248768,0.194282901005488,-0.550388838616974,-0.996224574574141,-0.959051658059883,-0.96739893324623,-0.0747406164942574,-0.586807423970111,-0.205169890153114,1.1353702694958,2.24341500132453,-0.115724313819639,-0.33772752631973,0.110749290228055,1.33215970695518,-1.18681123846995
"CLP1",0.331206052611341,0.08436088474615,-0.0965553029592881,1.03336458267888,-1.40254984364797,-0.627282993978755,0.591735722546764,-0.454259094659651,1.76839020926293,1.34852975207509,0.201970323460692,-1.25935572919352,-0.08436088474615,0.761394667235777,0.780639063340234,-1.27540801061576,-0.66429665774581,-0.49542965020515,0.305813938855886,-2.191690233625
"CLPB",0.582254211711603,-0.0117050454501111,-1.16966202831213,0.0117050454501111,-1.52952346052989,0.44997910002812,-1.22322773695008,-1.94646810386136,0.24441161444336,0.35552654489018,0.598369062871411,0.271418889994987,-0.298986155028376,0.400745319383443,1.40399568679043,-0.0465753955256996,1.64492235143614,-0.195975334519897,-1.73550255797354,-1.20211129928072
"CLPP",0.834060103047895,0.178006320714454,0.513793863985227,-0.0792676368330973,0.066152157321922,0.510851645112596,-1.58295856080503,0.0832706852020794,2.50546565394328,-1.18545700311181,-0.066152157321922,-0.854054052725354,0.281258738592785,-0.209564521331853,-0.149027466581467,-0.250636630436245,1.11309788281037,-1.60917800170198,-1.26991324738724,1.07664656687176
"CLPTM1",0.423433549283012,-0.670275727041014,0.503093233352651,-1.87493502180538,-0.252427022953697,0.306323607097003,0.0113781742539395,0.627312805477192,0.0153318135665946,-0.190760823801365,2.0307001364878,-1.1107192401984,0.480765330220663,-0.509720353987716,1.3242550969891,-0.0113781742539393,0.0632165573928692,-0.419956924251009,-1.05897141515977,-2.33718456711148
