"","NX035","NX026","NX030","NX020","NX023","NX034","NX031","NX022","NX032","NX025","NX036","NX019","NX029","NX021","NX033","NX027","NX037","NX038","NX028","NX024"
"CFAP45",-0.0669661228929192,-2.38094292447147,-0.0568180713432637,0.513504688732549,-0.198798154087875,0.00557079385368092,0.238389231772101,-0.00557079385368092,-0.0520767575214015,-0.138666310531973,0.0257439417128088,-2.56558023501814,-2.81355172420779,0.0452117707908342,0.0469683726123898,0.105823163636778,0.136798210403913,0.717553290284648,0.0121494145093934,-0.0667932774376864
"CFAP52",0.00263444411713989,0.460988828775355,-0.0363160240366163,-2.53209376336704,-0.0582999423155393,0.0662802638825642,0.182070646576491,-0.0305137780428936,0.10740400991197,-0.109768626474428,0.0701966252771803,-2.80239950627744,0.1528786889862,-0.261950463363967,-0.00263444411713989,0.272745948663951,0.342943302223508,-2.53405027002048,0.0783828201305301,-0.110934225563803
"CFAP53",0.0343474786032788,-1.79853684439005,0.143650592893126,-1.75039803663522,-1.93068617411675,0.319035121217804,-1.80291304964444,-1.83323858797025,0.228696161772512,0.484090299142426,-1.79697233568072,-0.0343474786032788,0.14511917985695,0.134951799425532,-0.0589834865229287,0.135001038090711,-1.98228671226811,-1.75184534019487,0.144241102614922,0.0406272130799838
"CFAP54",0.0700107373410889,-2.18578129593479,-0.0506576211775888,0.272775531526803,-2.33738822183331,0.024341576076244,0.0628443404185266,0.0705579154961116,-2.33577405644205,-2.10035044646893,-0.359839458143304,-0.441288234509526,0.0752580448569587,0.0147846737194031,0.150038300452396,-0.0147846737194031,0.1676065601071,-0.447375758387174,-2.19308747794228,0.072710753268949
"CFAP57",-0.371835308187147,-4.33499615433711,-0.213246142217364,0.197802486990146,0.253904655830965,-0.115105444267598,0.244653112837376,0.141263319006366,0.0164787073524413,-0.203769222175591,-0.0164787073524413,-0.125014722630903,0.0794923260839029,-0.170680652167015,-0.211868941832865,0.499515984071765,0.182728268837493,0.26009530923798,0.201907615631558,-0.0777873946590231
"CFAP58",0.0708921694325779,-2.12324566409508,-0.0393739572416272,-2.06958437309777,-2.27055516277812,0.190647276217481,0.354536927329228,-2.16192839113424,0.0819027855459741,0.0977265025598898,0.186968540424273,0.0046092007369823,-0.100580562623659,-0.0046092007369823,-0.0722677877245315,0.25706605072007,0.310514712430795,-2.07119771129824,0.100118848215991,-0.036406969710873
"CFAP65",1.91879753344162,-0.0620818892965349,1.78267367891344,-0.013331155433491,-0.195911061728392,1.45407591543766,-0.0665137235615888,1.77403140271309,1.89369986927922,0.013331155433491,-0.0604974930210124,-0.215828532235854,-0.422313255690142,1.93151565282496,1.72557743024324,1.94607606087373,-0.24816753046809,-0.0147968566825745,-0.0685313327233664,1.92268387858203
"CFAP70",-0.149520410902761,-0.000825846269711754,1.96178764950533,0.0499955452325283,-0.140339331044883,-0.0841219960811024,-0.00544591998778317,-0.0374613796065795,1.93670694445558,0.0777903214656818,0.000825846269711996,2.01878259119831,-0.376357819886924,1.9593968299845,2.25223370592627,-0.158279149521879,-0.194815361371023,0.0484675892182813,-0.00754922586615755,2.12153703054895
"CFAP74",0.156513590795114,-3.15778860228925,-0.102358798399363,-0.030580255910913,0.330517008213863,0.129058697959447,-0.265806704212815,-3.21579640530937,0.00220649949590487,-0.00220649949590487,0.0990615031682026,0.150613929790065,-0.310143121927154,-0.0283684810596125,0.101235711569047,0.177585495845032,0.134758424748409,-0.0710626208567993,-0.0127704437969873,0.0156059281240048
"CFAP77",0.161607759626776,-1.71890212142372,0.0264003245979123,-1.67430642816938,-0.0264003245979123,-1.79199436538742,-1.72295622903969,0.272588308578303,-1.84002154927075,-1.64991655456837,-1.71745276374851,-1.85954488890837,0.295895576642257,0.177921751318659,0.0331583390998559,0.217301131421079,0.748137163036366,-1.67564720723314,0.183919444867502,0.0499410756194766
"CFAP97",-0.327000730403803,2.70536536324066,1.55465820947175,0.190303393306365,-0.925070292960017,0.385546695848939,1.75012951007642,1.1238039513381,-0.979470674424047,-0.121430803364819,0.929771199818556,0.00727347983407563,-0.182200899814611,0.482937289560531,-1.45044204580903,-0.651342333952056,0.187844089748972,-0.00727347983407582,-0.127005370141819,-0.212522341541502
"CFB",1.97226612322919,-0.761302720325492,-1.00306847667095,-0.113522269339141,0.652335788337703,0.418646488092812,2.21083604184658,0.64958216961257,0.432583946963077,-0.0480667803910783,-1.57673995703479,-1.07169599285952,0.0480667803910783,-0.543456813652904,-0.196764383444472,0.58379072892203,0.110390092694215,0.185514659201245,-0.489445673348583,-1.67807842699053
"CFD",0.180493720822413,-0.399081449511632,-0.455528596621392,0.947633410138656,2.89613126273099,-0.484894158153183,2.06279161490099,1.32483111454898,-0.184307393496618,-0.997298441171555,-0.258319852433064,0.551355581835106,0.246734249947131,-0.487882696148358,0.750444164041355,-0.880790413794463,0.316792325862184,-0.180493720822413,0.280066728848284,-0.876473347983078
"CFDP1",-0.213249657653053,-0.420673094442013,1.33088265767704,0.798254436572224,0.213249657653053,1.49719346840553,0.320150396985557,-1.90514878491124,0.568462437019433,-1.54899646306842,-0.288485151348892,0.446645318773373,-1.45051417205329,-0.600441536411261,-1.12816483450069,-1.29174720978505,0.688446095813726,0.471279281109973,0.723255316693386,-1.06111960047732
"CFH",1.79582008359611,-1.82988767484472,-0.412524092503485,0.605603921378454,0.433406774252489,0.71601506519589,0.8848831976468,-0.00580458512617233,1.39583573929987,-0.435254093282231,-0.591880691490609,-1.58782234155852,-0.0206506352100979,0.00580458512617233,0.73478419819417,-0.363109097195905,0.0154530939939703,0.630405708987485,-0.822905537819737,-1.91815956033992
"CFHR1",1.13720825499282,-0.851313023841925,0.142397825977362,1.22798225313784,0.713681270940177,-0.961358685862444,1.20515587887205,-0.509141774634516,-1.89872626211833,0.470200343776174,-0.786088437361075,1.81587963761664,-0.181756199247232,0.791410537644861,-1.03006476156591,0.470960900771735,-1.57822530633715,-0.205915920429986,-0.142397825977362,0.268005173961592
"CFHR2",-0.0335535194806062,-1.6774634239458,0.111438518744537,0.842578642101989,0.0503429019572103,-1.16067591593846,0.0800200724586154,0.494805501668597,-1.65523494395364,0.162933765277563,-0.687471301351163,1.85208120790753,0.0335535194806062,0.876962862642331,0.0886050590808374,-2.14541777255038,-0.793299664092867,-0.325047478177295,-1.42430684036871,-1.02745383540138
"CFHR4",1.16796593838059,0.476076129106523,-0.456695085409706,0.207585725473928,-0.743431377901271,-0.109733195777572,1.86577179287842,0.109733195777572,-0.88487505908623,0.613138954196483,-2.02241341746815,1.69367617850415,0.839906973776906,0.618002717720937,-0.38765402957651,0.704227478891857,-0.745796378934871,-0.845206150395278,-1.05991845123992,-0.92471727757781
"CFHR5",1.0857695811087,-1.04593199911419,0.000887417832375815,0.931826713280326,-0.727615749605959,-0.155572473981113,0.647683000965917,1.43270153917376,0.801879203729812,0.534685354244157,-0.379901718418071,3.57679414202828,-0.0227260500062707,1.04949605196117,-0.27742125678666,0.00350770217494235,-0.000887417832375778,-0.0307729605059229,-0.443183211260863,-0.036792709975888
"CFI",1.40228748555269,-1.29737239799089,1.10848134945264,0.162861031395212,-0.103791328799528,-0.874543573241829,0.786896738853415,0.206241111518363,-1.28367112199858,0.0254919301688189,0.94980157286363,-1.93171966336858,-0.0254919301688189,0.191786132484247,-0.882195630679727,0.312147728194819,0.0990618282035598,-0.416632296750631,-1.12825553583053,-2.29157134006675
"CFL1",0.000584625837743329,-1.75197154828652,-0.667433569779253,-1.00457851697773,1.68705955633058,0.593867372357346,-0.789235183814862,0.485739092316616,0.925026681099701,1.3093121086571,0.788208072317284,-0.991032953683844,-1.78518404179363,-1.01587897684332,1.06483037449306,-0.000584625837743376,0.60484969861133,-0.657653232528465,-0.381792070141696,0.207395261043562
"CFL2",-0.374290735348231,-1.01952695456679,-0.32459332629988,1.09837147802496,0.998693391958048,-0.495382203378954,-0.126135716890166,2.22103745135667,-0.235741349950135,0.276388896337179,0.087549958511762,2.22551568123076,-1.12705957919924,0.721244292287098,-0.197008828334664,-1.54997736068701,1.04247655021344,-0.0122087053934208,0.0122087053934208,0.859263197260733
"CFLAR",0.0337408012373885,-1.71217186523628,-1.8708586334397,-0.0337408012373885,-1.8372107941286,0.0767502363235131,-1.71631260525179,0.104573708453629,0.105487275430348,0.136542748318126,-1.71069153617475,-1.85582003405172,-2.04874231089308,-1.97950049540724,0.10604663361724,0.113434539666793,0.208988146931791,0.0755841717852405,0.102490173209083,-1.98126743046255
"CFP",2.12575950399072,-2.35153984346089,-0.752316297936315,1.01457368193331,0.764352707911695,0.283529245710304,0.0437725848097151,-0.25935416632103,0.619664256267513,-0.268602209737766,-0.380129528980917,-1.97424314596385,-0.0126365041264264,0.0126365041264264,0.714884461721094,-0.251785241412736,0.582468345804944,0.754888490590429,-0.0228525860289161,-0.80050830038961
"CFTR",0.0718314120323292,-0.238476203002881,-2.156688496749,0.0150121097187467,-0.00502391848787797,-2.06137637763819,-1.98139810732998,-2.01394346559616,-2.11701419316984,0.220672264041689,-1.97502253495832,0.149562934652175,0.264913706708616,0.147738373303288,-0.087276194120633,0.113837125680645,0.0675144850281952,0.00502391848787798,-0.0932889186149071,0.211414127304369
"CGAS",0.31790152515536,1.401719378903,0.648890341577551,-1.30944144327299,-0.951407457275883,-1.74911387747913,-0.669368789583734,-2.01085542165189,-0.499193530043012,1.25449405013189,-0.0147302603949999,-1.54621664368477,1.02694197883406,0.26275547070349,0.014730260395,0.977080513974785,0.0630753954567588,-0.600058594972128,-0.170371588132652,0.394413196111162
"CGGBP1",0.422640103445747,-0.204892337936049,0.808076206667116,0.606950855182007,-0.561809560424092,-0.392102508378818,-0.203485328352702,0.600016301779318,-1.35960790359439,-0.00130332566977433,-1.32419870151937,2.37727436639796,0.0689230007108265,0.00130332566977433,-2.10039832024425,-0.889034408505594,-0.221467431209733,0.838259032369461,0.341049025972474,1.24861891586028
"CGN",-0.0524118251491488,-0.509112172903887,-0.178651113833671,-0.389185772779917,-0.509278924488922,1.77457222504322,0.371027722380978,-0.598906204676209,1.793022917919,-0.0324384783117765,2.23755005426486,0.0501388915056897,1.24022796231776,-0.552232126687109,2.04690156957951,0.0324384783117767,1.33953893929996,1.19002924867152,-0.4100769791916,-0.624190444765048
"CGNL1",1.46151311937937,-1.16003244043882,1.33115927244112,0.607768049814528,-1.38599584116583,-0.179834794454127,-0.327046317444942,0.456640510747385,-1.23322323566688,-0.67406550815158,-1.08009339395988,0.675712169581937,0.0827333195636488,1.31328591445871,-2.43683512788872,-0.310126415550825,-0.0517431572090308,0.0712714233153709,0.240272711314182,0.0517431572090308
"CGREF1",-0.0309588565759654,-4.19037616367261,0.113371791330325,0.517270471695503,-0.786889097698225,-0.0351885805353918,0.232073657188951,0.0214723814598251,0.00693164794198247,-0.251836386363959,0.153566593506225,-1.19410345662202,0.35408717581941,-0.00693164794198247,-0.19062424398726,-0.050145894071922,0.194125486938856,0.161416825227241,0.0622171439644148,-0.380724550830059
"CHAC2",-3.19607353392811,0.180321736246399,-0.071508716790673,-0.212693142570687,0.0515275714807823,0.0970102811080119,-0.0356192584337165,0.00343620602518374,0.0226396597346883,0.112782874386455,0.15605533876438,-0.155301360808379,0.156167930664882,-0.00343620602518374,0.164458126942688,-3.20907630730246,-0.0326506192429465,-0.0316136694956805,-0.0145907048510492,0.120380894925647
"CHAF1A",1.10923277787606,-1.29795991156706,-0.0745180294512054,-0.467129571888693,0.477099437487466,0.0575368832342451,-0.652482610800826,1.12608372423948,-0.152403222077752,0.742557770167203,0.119442266242519,-1.28103086153571,0.995744153852216,-0.057536883234245,0.711764081844872,1.71363557668653,-1.40464668934573,-1.0417624111022,2.06893655096092,-0.430708345825091
"CHAF1B",1.84255108618044,-0.732712915043004,-0.770735068352782,-0.578229066890568,0.607939691297312,0.355184364450959,-0.0813409300604047,-0.315589575499838,-1.20827875007107,0.255222357749702,0.0813409300604047,0.99660807970131,0.560465874813061,-0.405210084481121,0.664853514359782,1.19545823543938,-1.04286467519963,-1.19006102322918,1.99307653540221,-1.48814901990907
"CHAMP1",1.00610805540754,-0.0851645678200559,1.22146879812137,0.670257912395497,-0.614405252601434,-0.603759636625226,0.420117208075436,0.336513018200805,-0.760431200221975,0.085164567820056,-1.41101859736216,-0.915600896494395,-0.168298529080166,1.51015601938567,-2.12310680401282,0.516874760819805,-1.47557701240795,-0.0886736973893364,1.24656787099127,0.880979755181713
"CHCHD1",-0.472379472168039,-2.67294343059708,-0.164761295922161,-0.0065339643797738,-0.470438409963311,1.13773272776771,-0.142377612532027,0.0683551514374007,0.62906449567731,0.0460614570225928,0.938416738585606,0.549791709867346,1.15356349595373,-0.240858590956737,1.05599839626861,-0.161903293831632,0.0065339643797738,-0.366368745328433,0.5451287884465,-2.35904028045781
"CHCHD10",0.478803391515363,-0.971815747631613,1.58013453317955,-0.370015238660506,-0.110372164903454,1.48645074694214,-0.508766865008727,0.131251619311834,0.376751759768296,-0.0358249581269974,0.881208855215887,-0.337183993540569,-0.611236148172893,2.47599752863504,1.75421350152128,1.09366215790921,-1.48026614467155,-0.289007302519021,-0.215674005314156,0.0358249581269971
"CHCHD2",0.635496984621938,-2.0897369916309,-0.0521459372976709,0.862569721581602,-0.597622417921685,1.18350569209392,-0.108106103150782,-1.24880012002992,-0.323411687517388,-2.06511658090904,0.307506146841949,1.22752908031988,-1.00856232368031,-0.351072102649202,0.910978227520466,0.189819346967528,0.927193034873036,0.0521459372976709,0.0521459372976709,-1.30515445842184
"CHCHD3",-1.51805060919924,-1.66323519422891,0.257921802305612,0.471588106229441,1.00455008548866,-0.956785535298448,0.154101274968399,-0.263551373615533,-0.716997365913428,0.147089673896072,0.689384475887797,0.345678561802146,1.75027859403581,-0.153516304173017,2.05582482723961,-0.900463610909081,-0.147089673896072,0.431234210246889,-1.00492865908221,-1.10125810777912
"CHCHD4",-0.552087072067287,-0.444689633730267,1.48945392599813,-0.174842643850063,0.362738772807928,0.247112596758832,0.0871955955614256,-0.563457285021812,-0.901323376350348,0.481287343096302,1.95564618104297,-1.65186975327409,-0.0463752289057364,0.397433384886618,1.16989467918069,-1.91126045750153,1.10310507008942,-0.810485430835261,0.0463752289057366,-1.05134679492335
"CHCHD5",0.613480647131215,-2.47910200421712,-1.34309660020312,0.157786055879079,1.19873297694922,-1.37722748072169,-0.308679962132672,0.387241474714923,-1.29467006189879,0.457726221687581,-0.277413332290577,0.236978467171479,0.122423440434704,-0.234212269868406,1.92316629499547,0.68684360341328,0.74349849514898,-0.126491624982704,-0.600890045003024,-0.122423440434704
"CHCHD6",-0.16322400390133,-3.36259339151012,0.25937934274472,0.451321900466719,-0.540917760233383,-1.09277215930994,0.25937934274472,0.740172907027691,-0.581612406392445,-1.139186977553,-0.330293710405365,0.770288447339865,0.39937094727596,0.620588809201674,0.16322400390133,-0.164518414228028,-0.602697830829756,-1.3522945175309,1.00950813745847,0.304568059879727
"CHCHD7",-0.540501158657809,-2.54107228031017,2.14530933310411,0.448357877747487,0.115800251424153,-0.584054491558725,-0.474199001787395,0.615198464817084,0.395682770491313,-0.285367636188497,-0.297650153318294,0.652336215065395,-0.115800251424153,-0.211534088988999,0.413606212309503,0.241856270472372,0.94731592970555,0.476664188709287,-1.1750776829028,-1.74933786203729
"CHD1",-0.477338879799874,0.953009726079999,-0.171778892424199,-2.17999836009852,-0.537620296455001,0.325849385372119,0.622232473514902,-2.13077612660159,1.00663647519256,0.191714987232009,-0.216329233372669,-0.89652958769175,-1.50703806966909,-0.014575348055464,1.66101767274522,0.661178039132216,0.014575348055464,-0.499274791349027,0.399210275305846,0.496709597609563
"CHD1L",0.624200271094124,-0.544825285853147,0.0885353868238092,-0.0885353868238092,-0.600138799176068,0.664605559090891,-1.49339205363503,0.0989642104136951,0.516165274953453,-1.94437173679658,-0.493749971840462,-2.70483365527433,1.37010440822735,0.76373272315473,-0.902474798721783,0.143669109959489,0.577244923766792,-0.330712997579944,0.699283153705694,-0.490910105802791
"CHD2",-0.551551446727049,0.508287558874637,1.84887042676703,-0.633204851573356,-0.0634852552632041,0.079395991417602,-0.40439008180192,0.063485255263204,-0.795701700877316,1.77741316242269,-1.46869888515097,-0.879970611273611,-0.0922505360777474,0.675358163743398,-1.46919101916377,0.267764221829421,-1.38275504571308,0.182498703976176,0.968669525154139,1.4623474344406
"CHD3",1.1766761152035,-0.727973757301487,1.38520901501022,-0.210684129609072,-1.02739022432498,-0.69230709419195,0.319157312710084,0.026414823934888,-1.14085909383388,0.0388453330797687,-1.41075681604996,-0.026414823934888,0.802912401833465,0.784875234727177,-2.08867149369811,0.635405033319009,-1.72869920920687,-0.59754914708541,1.1154204869404,0.24677921370476
"CHD4",0.619540097578469,-0.0226824092352274,0.809430978693187,0.353250543604434,-1.52473559884189,-0.249874733870058,1.02171622740135,-1.1530074445404,-0.583028370251451,0.492704621351126,-1.78148852270401,0.0226824092352275,0.0808630454322753,-0.124203427674887,-1.75555096548595,0.881719556096304,-1.89712709527481,-0.0369939594421273,1.26253076632655,0.79467006422082
"CHD6",-0.353431275163726,1.51342059984256,0.669264198143039,0.0172415359811196,0.491563610120395,0.0530032559312834,-0.363914914263584,-0.814011801128178,-0.354218405847947,0.95776967305356,-1.25216689156481,1.0898452624658,-0.512474249764115,-0.342562670886153,-3.16564205251663,0.391571880593268,0.514996472691226,-0.416186253476159,-0.0172415359811195,0.621302732769882
"CHD7",-0.0390095993713183,1.96311123801589,0.612020018160641,0.228924167027879,-1.1716705555562,-0.300772505701964,1.35026441023079,1.60286782581071,-0.513209095968773,0.0466724252372387,-0.976306987360538,-0.887195783516004,1.62977831682462,-0.635367267187343,-0.750851780399182,0.529334192646341,1.90612183432435,-0.328507434329508,0.0390095993713183,-0.2148267987886
"CHD8",0.92328872171525,2.73976051291571,-0.0426437019618693,0.0250202121344216,-0.238880882793039,0.136743642408449,0.937149737416544,-1.98311302885568,-0.335244716939042,0.540807500508667,-0.599226597615403,-0.336439213897758,-0.0250202121344217,1.1061784803012,-0.128709274143652,0.441116065998287,-1.52296277941776,-0.414773532397565,0.0325141112765714,1.1073290214108
"CHD9",-0.0338095029597368,-0.254741230278662,0.148399114768909,-0.124556605827339,-4.43433354434969,0.0355457802209896,0.0951285835866177,0.0693491737587642,-0.0906119699589328,0.0510570944640463,-0.128802534861682,0.129318063442516,-0.0877585072994062,0.14419879461967,-0.0670459310982432,-0.14287175981587,0.136844404476193,0.0338095029597368,-0.104421676278376,0.233013029528437
"CHDH",-0.180874879845392,-0.137404172584003,1.26647246586531,0.453161954995443,-0.943605704851635,0.887669055277273,-0.461071359664913,-0.789888151027313,0.750974893286984,-0.369223526821366,0.76688192906347,1.7115155318409,2.07678448953004,0.137404172584003,-0.533036415077308,-1.32968890090325,1.91633952079736,1.11558640449106,-0.590864427827791,-0.419232855991476
"CHEK1",1.70463695423057,0.338797732355507,-1.47896110042274,-1.14992510067706,0.785453546711257,0.0285937735394614,-1.37732909526348,-0.247344948475114,-1.15954852842226,0.963066072608298,-0.624440852907641,-0.75533983756362,0.798104519881535,0.391256114769741,-0.0285937735394614,0.526298399559226,-0.0766689817254205,-1.70515653116912,1.63635391374102,0.265099412237627
"CHEK2",-0.341919603355975,-0.612509702897719,1.89375032055142,0.616186000143804,-0.765636005268827,0.0599885552004557,0.111538903038889,-0.00449133939843063,-0.144380855356714,-0.777577410324547,0.00449133939843069,-2.34555731033096,2.02117576352618,1.09821928241392,-0.10036893672171,0.318794587678179,-0.120235886379454,0.262918809872461,0.511192664166405,-1.43797805041251
"CHERP",0.0266924682668378,-0.376867250976198,1.94028476934995,0.590195233479032,-0.557720991801442,-0.0266924682668378,0.840802173079681,-0.698804920299531,-0.751003460416386,-0.581091932477993,-0.618383905533289,-1.68505633434887,0.641320209961722,1.25958885264885,-1.13192124356641,1.59706577154015,-1.17808111092286,0.293766533341599,1.3286346064862,0.35304111117805
"CHFR",-0.263901839419427,-2.2367651150184,0.0642093876095695,-1.15612260893834,1.62981113220942,0.496174355714729,-0.220851273749286,0.475287492428269,0.142481078053484,-0.465442718689765,0.757335620559234,-0.910424126342772,-0.987950616058915,-0.095761468203747,1.65613324256917,0.557730041365559,0.365811014291084,-1.89900807290923,0.379963719358713,-0.0642093876095695
"CHGA",0.586797257700039,1.89379152212284,0.0350044218017541,-0.0793183184484211,-0.841423142768454,-0.933865960327013,-1.10396507694983,0.86028437894358,1.71136294395722,-2.19220407704233,-0.716508499940942,0.452610351490227,-0.490676061258835,-0.0350044218017543,-0.247311380866528,0.10743086780736,0.701517853796595,-1.00163328653442,0.696824422049895,0.882300215046432
"CHI3L1",-0.358461904955606,1.85122191926476,-0.182615859123778,-0.106973783189663,0.254703916052543,-0.361932416184271,0.180487947739497,-0.676282031281067,0.276219677234776,-0.593678284077674,1.887023885777,1.45085014812827,1.47637698090678,-0.836305877382673,-0.13242523372303,1.58880326524883,2.13361562690178,-0.481428083395921,0.106973783189663,-0.796208292331453
"CHID1",-0.931322013682359,0.806650085525585,1.89762895057262,1.94887053737752,-0.0378808068856903,-1.14575683041262,-0.38331771049326,0.696992382007337,0.0259019346980442,-1.55850131274707,-1.27092533989126,1.11659910952476,0.364085429654565,0.35723356127811,-1.22561383543575,-0.486878997588603,0.347984615545488,0.616184445711945,-0.0259019346980441,-0.597279641554006
"CHIT1",0.22184486412699,0.863806681691996,-0.177993499169225,-0.410728349751169,-0.785394285336852,0.00744549955821004,-0.313171393378161,-0.115464380857915,-0.297749239919941,-0.0074454995582101,3.0210916590769,0.675836813136874,1.81782268396269,-0.0460075816416875,-0.9212848175709,0.345592764595252,2.29101608040322,0.282654082629262,-0.205458268760047,0.219308353627464
"CHKA",0.762429267765358,3.52505287838194,-1.11262993595606,0.705728662933164,0.00881195017261969,-0.100497890603184,0.0702672072412118,0.598227142762782,-0.00881195017261982,0.198588066837803,0.529919553092304,-1.61572725020536,-0.0454308461724077,0.503820082157055,-0.175674649708305,0.762602920202918,-0.27724916411542,-0.512535211163158,-0.212139974314704,-0.445912054439802
"CHKB",-0.198296784228783,0.402024965268438,0.0567056967398195,0.348612536504625,2.57317473205046,-0.525381054823087,-0.243532124283904,0.76845231919791,0.602579145950667,-1.18781760055422,-0.519429140703471,1.50809730879896,-1.25838422298576,0.586685599180171,-0.0567056967398195,-1.06665574903703,-0.937490341105849,0.295466349760994,-0.406068374029459,1.70551964951332
"CHL1",-0.0254487361026918,-2.60303790353087,-0.188825337777338,0.0229880283301667,0.128925689707837,-0.159190610278505,-0.0151926561869626,-2.65145961110241,-0.070659217620007,0.15916243481791,0.0942866836199551,-2.81487822083147,0.0331892851714111,-0.0213600768563575,-0.2505914854423,0.24723519603834,0.0665241207936981,0.0151926561869626,0.0837748230499984,0.180679853017266
"CHM",0.128847834983544,1.9870224849605,-0.666719080527033,-0.200363702206896,1.24289075988142,0.509605042417252,0.382775168470436,-0.128847834983544,0.249068528786643,-0.519539961756433,1.19667324335986,-0.631762486273644,-0.671480098280441,-1.41973925960036,1.22851451901445,-1.08283493415522,0.899118502574362,0.293428441828792,-0.491822047965441,-2.03438160039873
"CHML",0.246512358415057,0.297172129034586,0.485545427676014,0.169042111349584,-0.793171497517013,-0.992264633322422,-0.810450424566388,-0.24315124670248,0.105393853428153,0.0868054461557622,0.606119695299565,-3.43212713904612,-0.758349272915795,0.848126094861047,0.827026880393902,-0.0868054461557621,-0.190788762304302,-0.0893548607567919,0.828775655353814,-1.53487498401932
"CHMP1A",0.589033194852414,-2.18170600442424,0.595779891084472,-0.0929764846646965,0.726731086970101,1.34182562786926,-0.750720849934351,-0.232913587940994,1.18943794620952,-0.71569905830795,1.20366234377543,-0.674795181043045,-0.0265638802988164,0.0265638802988164,1.72012038622989,-0.250874959348629,1.93054740432234,1.0075514278188,-0.402515852759246,-0.12297482680521
"CHMP1B",0.877380620350089,0.113733427465196,0.972953450092814,0.137864901746731,-0.445967872207134,-1.17340170390231,-1.85640474891702,-0.863326019925611,-0.118925896251145,0.765714717782244,0.356844570060446,-1.03540719962016,-1.00985462319214,0.532478749658765,-0.925910101362408,0.0892791476228859,-0.0892791476228859,0.317438773988168,-0.684723256314869,2.65225282968011
"CHMP2A",-1.59297283309879,-1.84401715038537,-0.0322350737374692,0.57788852808204,0.836081308566783,0.809056969226878,-0.566407617893132,-0.868094827473022,0.151690797232212,-1.10699714642828,0.943796487519562,0.406867026801767,0.116846319768412,-0.824899680062427,0.479973018544256,-2.34791419590428,0.0322350737374691,-0.0453356740997515,-1.90622465468548,0.241520544506941
"CHMP2B",0.038358396497129,-1.65016332705546,0.324062015175681,1.44371118565605,0.982715586478566,-0.829575852009248,-0.531183345897381,1.97545837571457,-0.441773291541769,1.10797828946975,0.669597619469196,0.558900812065956,-0.701384887148478,1.18390839078212,-0.640892865280029,-0.646815284110453,-0.260945453062872,-0.405017405079454,-0.038358396497129,1.99000157968371
"CHMP3",-0.135490818711637,-1.51058423687844,1.36833389270299,2.0932571491218,0.2865756173478,-0.449742399461818,-0.564423438632929,0.662708474324153,0.466782589949055,1.54022897055909,0.0555364502569733,-0.989461443450246,-0.0555364502569733,1.06785717022322,0.253411313719561,-1.16131498608061,-0.647515150953426,-1.22861551984874,0.947776405748631,-0.727252605907208
"CHMP4A",0.206146065106633,0.787089798517631,-0.44368342719653,0.881996063863055,1.87775694347057,-0.136717376068955,0.226481793750834,-1.15526738470641,0.889641025295063,0.289839033933679,0.545338413830483,-2.73794746900985,0.0950027355920254,-0.0950027355920254,1.71602024051846,-0.483357913188366,-0.0950027355920254,-0.173138500894307,-0.416483993293653,-0.646971882679075
"CHMP4B",0.203805416915444,-1.23484051637102,-0.802812533563885,0.398544632714631,0.954674602246464,1.29665031620142,-0.162679326590201,-0.128068596046962,1.24216056111823,0.0492061213834473,0.594282318217445,-0.384657279670181,-0.726512513747933,-0.78779283041222,2.62908487491503,-1.18806157508358,1.36132116760725,0.765516118439056,-0.755548654151625,-0.0492061213834475
"CHMP4C",-0.630393875757582,0.727066933227715,1.99733819418196,0.205883026721063,-0.626571278504483,-1.21083486134425,-0.771859287843081,-0.791414816017126,-2.2212140222567,-0.0283573675693122,1.13122327920884,-1.31263342629743,0.281550907530106,0.718706866741285,0.578096068482768,0.741340237776119,0.0283573675693123,-0.279945272780575,0.415079250980265,-1.24769089623677
"CHMP5",-1.07508024373948,0.273216727430754,-0.295501403237154,0.315646220392023,2.51244920886184,1.74429115448858,-0.844889162175343,-0.715086743784251,-0.160235853183719,0.554421007425701,0.402900293833769,0.129219994492566,-2.06097244899612,-0.129219994492566,0.542073723972506,-0.93509842177418,0.353966859910198,-0.197019750347287,0.934179872236066,-0.279675696544701
"CHMP6",-1.13269578082597,-2.19181465767661,-1.45970159106949,0.0253766792156996,-1.83512184481316,-0.0253766792156996,0.640933538264855,-0.309219784896964,-0.39302728455639,-1.21805236463731,0.0767889107301787,1.74583521269811,-0.627399473798572,0.877763803105608,0.219676034527286,-0.0360252055608159,0.300090875122072,0.570380053727785,0.542032179939265,0.916911932079459
"CHMP7",0.827094532327763,0.107569242862435,-0.110720949769358,0.0304785680403725,2.50156484973456,-0.324260718114597,-2.09308000753434,0.629308908932162,0.016021321854885,0.986318991144587,0.357093694416797,-1.33447697213578,0.372339898694251,-1.31178715036502,-0.979990269060204,-0.790477971333407,-0.863746834046719,-0.642557834108092,0.0461162725770685,-0.016021321854885
"CHN1",0.296314279641103,-0.30963556253509,0.133867332336974,0.104003310041731,0.507835328857533,-1.62762780958894,-0.886452191872846,0.610500146735701,-1.1231322079056,0.376172264511488,-1.67811101914593,1.13686805480409,-0.364463681140279,1.11353487059505,-2.50348852570239,0.464407693363345,-0.977960553976983,-0.909233715391837,0.865474016829975,-0.104003310041731
