"","C3N-03452","C3N-01197","C3N-02684","C3N-01365","C3N-01191","C3N-03446","C3N-03450","C3N-03026"
"ABHD16A",-0.0425901971733226,0.49583891505007,1.12072069956553,1.14493012261623,-1.29177370358055,-1.55533591522052,-0.345070609211962,0.0425901971733223
"ABHD17A",0.601363660696462,-0.1294117444904,-0.101197262825659,0.101197262825659,0.822251620056786,-2.22135910732874,0.941961334369704,-0.341543734966334
"ABHD17B",-0.946687809859004,-0.530571261773839,0.713133812139376,0.53057126177384,1.30280213372197,-1.12838916169557,0.896239739464002,-1.12644329386986
"ABHD17C",0.180607551959254,1.8967157461053,-0.989564786685789,1.14135226231881,-0.361285033841483,-0.971005651675102,0.353505144917035,-0.180607551959254
"ABHD2",-0.84020744315368,0.848509204799897,0.832307346372646,-1.01547175694227,1.07651355265684,-1.11243993385011,0.874404225620018,-0.832307346372646
"ABHD3",1.46921940582772,-0.00240476905972629,-1.1670924659055,-0.435800641145438,-1.41847498295648,0.918703371213229,0.0024047690597264,0.658290015699325
"ABHD4",0.048902087599088,-1.15315218635667,-0.431464060944267,0.975919873674949,1.58442994352285,-0.615260054639571,1.42740161705165,-0.0489020875990879
"ABHD5",1.76676179807022,-0.209026463447091,-0.640003249364933,-1.13997567852141,0.72606110661249,0.209026463447091,-0.308017018640789,1.35987162614341
"ABHD6",-0.0711024543790137,-0.675757110507506,1.3692757635528,0.0711024543790137,0.733353733118978,-0.987461953162714,1.82561249215903,-0.465985344751343
"ABI1",-0.448005372654555,0.42951186939329,-0.0398232795244844,1.44787543397649,-1.42250252570397,-1.63650430176326,0.0398232795244844,0.236869140685853
"ABI2",-0.554237459518293,0.364985188546031,1.11076774864639,0.921917204260949,-1.10900925591151,-1.64154599152812,-0.364985188546031,0.679671904180545
"ABI3",0.0322718556710863,-2.29133969153167,-0.168120232960474,-1.05977759336576,0.435546197194336,-0.0322718556710863,0.916820179807119,0.210653846883368
"ABI3BP",0.83417349910921,-1.55358949101503,-1.1318158386415,-1.09009620825074,0.471950860455342,-0.471950860455342,0.93541986708293,0.592090997362957
"ABL1",-0.140475007541217,-0.131274717527243,1.25308922933718,2.38398432763317,0.20041435425625,-0.365230738193818,-0.647521599085853,0.131274717527243
"ABL2",0.0630482623718599,0.892748865754719,1.15995131970362,1.25914152307225,-0.93561595358976,-1.42517046557161,-0.610058703800288,-0.0630482623718604
"ABLIM1",0.0175504184859717,-0.0175504184859729,1.1095424222564,-0.563531115775106,0.669335552506401,-0.340763529476894,2.32957586215064,-0.571182517800038
"ABLIM2",-0.463060006108061,0.839894246469257,1.49578992957383,1.27510009844507,-1.57416675252247,-0.0590410456837134,0.0590410456837139,-0.0880526048162916
"ABLIM3",-0.170442063787412,0.688235918329384,0.170442063787412,1.24232661112617,-1.71333939503886,-1.26364169764939,-0.783806377666207,0.280189853509382
"ABR",-0.132779077883111,0.299686468761543,1.50000639537234,1.58374271366425,-0.300579350585757,-1.4825513560175,-0.242510702093113,0.132779077883111
"ABRACL",-0.0811976124073421,0.329202266828375,1.31128485316,0.201518403104418,-1.81217081459882,0.0323787945306325,-1.45717389394512,-0.0323787945306324
"ABRAXAS1",-0.333125499028259,-0.0166204455892165,-0.781166455868122,-1.75463511652631,1.47062379075383,0.0166204455892165,1.0211282847967,0.074381819478543
"ABRAXAS2",-0.566621199549392,0.642629797173704,-1.50293296771723,1.34546301384198,-0.459021916605051,-0.309915518224507,1.37126493715001,0.309915518224507
"ABT1",0.0940862705395691,-2.06579484527529,-0.0670558004343546,0.210344423054681,-2.1233480258312,0.12019857932128,0.0670558004343546,-0.0946093904181285
"ABTB2",-1.05758323726979,1.48770526341972,-0.433967332503418,0.730339823552329,0.510670084147361,0.410644027875614,-0.410644027875614,-1.53611766761824
"ACAA1",-0.428928531740532,-0.982672645809065,0.905725926349279,-0.76443680602961,0.974174084662801,0.428928531740532,1.85115565227307,-0.432273713083734
"ACAA2",-0.0603171255003031,1.54073481122472,0.200993314530331,-0.272920549399166,1.42586959052595,-1.6134479355485,-0.158668153982794,0.0603171255003028
"ACACA",0.112361062467243,0.584610885365404,0.927887994167948,1.21846238431468,-1.78274462027459,-0.396906908126653,-0.112361062467243,-0.98764276086073
"ACACB",-2.05794170429693,0.00121297026397094,0.141422625325517,-0.0711371835022905,-0.00121297026397094,0.223796853324336,0.263885878864185,-2.04778243507071
"ACAD10",0.213116628015803,-0.213116628015803,0.59470072328561,0.915656421125464,-0.278253686699827,-2.03139702736609,0.90559336294178,-0.875773909065731
"ACAD11",0.876457089477513,-0.142878717372993,-1.72268492461051,-1.59701196627267,0.177051617970331,0.142878717372992,0.944062083963706,-0.184091190194515
"ACAD8",0.0140940569702406,-0.0140940569702403,1.06860247885989,-0.899983943721334,-1.69938334743307,0.1096805830787,-1.08315069454653,1.1043273872571
"ACAD9",0.218213765644533,0.379098880214376,0.334291397220915,-0.218213765644534,-2.07427964470066,-1.47625108798321,-1.13647148180389,0.569472395823995
"ACADL",0.442844296746006,-1.90310037006467,0.30189762215607,-0.0676353903328793,-1.96119354138754,-0.0574310754790411,0.0574310754790411,0.42926691852136
