"","11BR020","20BR007","11BR047","11BR030","11BR024","05BR029","11BR073","21BR010","11BR074","20BR008","01BR027","18BR003","11BR025","11BR028","11BR017","11BR015","11BR023","11BR006"
"CHMP4C",1.59781775105274,-0.00525163586382166,1.70358542815833,0.737447040782398,0.0135625276231941,-0.331077216608446,-0.876109983193791,0.353072635544053,-1.68555894833444,0.57066249629578,-1.79675595000993,-1.0291017615597,0.91102082382666,-0.165896921002477,-0.797489939745802,-0.0042982329153482,0.00429823291534789,1.02669006574789
"CHMP5",-1.07383887880669,0.808729948616483,-0.55642405806807,0.399438117250165,0.0639126396062768,0.267454068175468,1.20838599878741,-0.444564305371349,0.919245836882465,-2.60713176157494,0.0573466751690184,1.12505620223355,-0.752551402690161,-0.0573466751690184,1.19996973915542,-0.826831620145086,-0.660314766816292,-1.08398987346179
"CHMP6",-1.71318382208996,1.32833746511447,-1.07918729893253,1.47327053532548,0.680647823670266,1.29192352863403,0.0802318631133086,-1.63469818173441,-0.411706015699485,-0.737029303570462,0.0605446367727917,0.184329233111413,-0.439127641025139,0.0241737064684321,-0.0241737064684321,1.73126433628179,-0.444999974937397,-0.13338982416094
"CHMP7",-1.01568882183076,-0.0490445055303087,0.0490445055303091,-0.813728787116581,1.69519868077657,-2.08874304492392,1.1221673106234,-1.47435288165188,0.41091772525545,-1.34441614301931,0.347501976474999,0.267902612159782,-0.323085599739758,0.691514553216653,-0.218708103223921,0.24963101353672,-0.19236356830145,1.35351377988158
"CHN1",0.00238163805018945,-0.153616435443712,-0.0301507270109936,0.168413818143946,0.0657348868358803,-0.0124802700784264,-0.0609481170702524,-0.0257053878858957,-4.16492645072495,0.0726520653757252,-0.538339179420779,0.256388525588137,-0.136443657713565,0.0341506504864613,0.237827903246683,0.125487796658407,0.16377058401077,-0.00238163805018945
"CHN2",0.938755367393027,-0.873310914119991,1.16282573715439,-0.888840491333378,1.04936607475077,-0.890952995942799,-0.862954670298217,-0.901118491952675,-0.842409029393922,0.842409029393922,-0.863873759721992,-0.872240673645629,1.17439458539998,1.03385504955946,-0.870059418114476,1.19436383421493,1.09676973013901,1.07838043312872
"CHORDC1",-0.873698748382188,-0.28459708017166,-1.52598791591323,0.115270173827204,2.03369654300925,-0.802440203039489,0.43188900244047,-0.987544351331152,1.71395483546262,-0.218247649974938,2.05526368424434,0.316384217618012,0.156109146375268,0.341043592257725,0.660987524940899,-0.309053258950345,-0.411369052241014,-0.115270173827204
"CHP1",-0.77580157926466,2.0058058181348,-0.605875155247145,-0.648522226923195,2.875603927585,1.04267273163262,-0.527712226518615,-1.01516625364911,0.266448284580887,0.165417786010049,0.389188328931994,-0.155988879860009,0.0610246080845176,0.286791862345808,0.392630537079634,-0.0610246080845173,-0.802232585207947,-0.347095205159816
"CHPF",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHPF2",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHPT1",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHRAC1",0.181756279188506,1.23507659812378,-0.151385728012309,-0.84399945647302,2.07751350005738,-0.457118792818013,1.05664967360858,-0.531685007693855,2.55983729872869,0.032846124304086,0.527810796265333,-0.842996099451962,-0.187880331197348,0.547809841533747,-0.032846124304086,-0.587174508143933,-1.10935666488101,0.403296429946025
"CHRD",1.72981800655099,0.0763977117950485,0.692110340558982,1.28159184231129,-0.00527168627503655,0.00882028706052707,-2.43175290820604,-0.307165242163038,-1.89727858921236,-0.704246993780601,-0.875336729113194,0.668211400336139,-0.455133965529564,-0.582075265927663,-0.377435182550153,0.44667243631625,0.00527168627503669,0.186401085683966
"CHRDL1",-1.2551682125801,-0.00099361514353363,-0.642417348559497,1.3593134032002,-1.11952180343213,0.793300448358707,0.0896356430746977,0.17706333775269,0.821368510291439,-2.41959257567186,0.924984065697177,0.647482407123527,-1.28021139997273,-0.194229308710752,0.00099361514353363,-0.918093705899425,0.272244528643593,-1.32891439702578
"CHST1",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHST11",-0.979012889448609,0.912386657204358,-0.967025840545659,0.954054179781162,-0.912386657204358,1.00963621890068,1.04556001724019,0.929163638348571,0.946876106260048,-0.985888194794982,0.972542612219807,1.03956448054815,-0.953339638003047,-0.93029983647143,1.11093290919774,-0.923467365883072,-0.94474976509398,-0.956034197195288
"CHST14",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHST15",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHST3",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHSY1",1.19563505371322,-1.12577154298124,0.02877363619406,-0.0541509966669241,0.212681836153545,-0.187763031673083,-1.64029978902636,-0.569996629069864,-1.36202536663641,0.622278453903121,-0.740740668309526,-0.02877363619406,0.634789012460056,2.4116763545169,-1.22221970335981,0.528007807146766,0.654331947381267,0.0921331875704489
"CHTF18",-0.140731695073023,1.85482308890338,-0.125650243952061,2.15637561079267,-0.056906203653006,1.86125605466428,0.0582808091517578,1.62990335224376,1.83859746446328,-0.149381829260555,0.0569062036530065,1.8900272110834,-0.108431010398489,-0.0794435887696127,2.10043872399818,-0.0708473469382827,-0.0976237008211086,-0.111821157805022
"CHTF8",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CHTOP",-1.2295123645362,-0.0558447498787329,-0.298119253032247,-0.407952190828114,-1.69763968942735,0.611315196874486,-1.03493922526292,0.147495742744559,0.545169875466342,1.73786173501147,0.0558447498787327,1.03415225293717,1.95217293458683,0.40868304475912,0.439084285241572,-1.376461392474,-0.625290439924293,-0.186993411955805
"CHUK",-0.180266335690524,-2.27627080980324,-0.289118765255606,-0.0172929485039821,0.0172929485039821,0.261959919015913,-0.680651200804081,-0.284821972004553,-1.78696303011345,0.795196407272422,-2.30020065653385,0.866269310602623,1.11256367312663,0.213861798124155,-0.0345847225070154,0.238594866082301,0.72890818045981,0.140689393081727
"CHURC1-FNTB",-0.772310070814206,0.0179267521423296,-1.10275867058907,-0.635557430850409,1.73389370695229,-0.288781478714501,1.21506119989835,-0.103585040959455,3.05162348367103,-0.400194532688452,-0.268641176342105,-0.0179267521423292,-0.455193842093587,0.537869789681979,0.763322388854445,0.743053110300907,0.443641665382783,0.197291036639037
"CIAO1",0.191080393528429,0.864872816955843,0.231843464450911,-0.00144759097055289,1.47048137443692,-0.434116036894051,-1.0849210998818,-0.736006118404484,2.57712651899397,-1.13349976808669,-0.654076519424837,-1.4313306799927,0.184335770272382,0.176589632094747,-0.265017082403075,0.981972232014861,0.00144759097055289,-0.768906266552082
"CIAO2A",-1.38305347173203,0.268560058229411,-1.57980016851967,0.398468287385649,0.350669840503638,0.357998678837711,0.880005228724301,-0.439638297768765,1.88450815027605,-0.956054376026132,1.02796745800896,0.195555090151667,-1.59493237904275,-0.713687653865166,0.360799746074488,-0.195555090151667,-1.64003055281191,-0.525845314832745
"CIAO2B",-1.29505844590305,0.727325126748864,-0.576170112029717,0.862613125753887,0.132281576449609,-0.0748463904081043,0.837944410896055,-0.231195700164437,1.21121922421938,-1.55722009321301,0.743957471230163,0.255826125380578,-1.66863928677633,-1.37448158249949,0.347977261225775,-1.60328398829821,-1.51115218998841,0.0748463904081043
"CIAO3",-0.29631752182411,-0.0430386004831819,-0.669546567574951,0.607679759831487,-2.10534175473249,0.549968055937156,1.45992515269424,0.884629262855672,-0.398573113630209,0.550533358614661,0.335979517152366,1.69965103232788,0.043038600483182,-1.7762402462492,1.39747870860459,-0.146725396351838,-0.0814137871959076,-0.173290972523113
"CIAPIN1",0.0536939516513204,-1.49861382932756,-0.0825367206700058,0.151504258146932,-1.02883453277844,-0.841192423590106,0.449405091510083,0.0476460451151682,-3.09197138100322,0.610033807426695,0.942624181544384,0.218048269001964,-0.980760335836259,-0.592139565340776,1.27199629749182,-0.519271551355713,0.0578663870052328,-0.047646045115168
"CIB1",-0.62710655079659,-0.412238440310454,-0.0304725896767371,-0.233101122719724,0.890637570371864,-0.496404696211922,0.690774730306035,0.777779079396131,-0.651039877690501,-0.800721512449784,2.53451016267882,0.0304725896767377,-1.34167644517529,0.1745326014561,1.525680916632,0.300884092244535,-1.48382179032504,0.668980829854569
"CIC",0.908013125741747,-1.03719183943567,1.64477264550883,0.0964233004702315,0.290633929187845,-0.295517439295797,0.175077421251507,-0.654112544626752,-0.0964233004702314,-0.828714531352244,-1.18453633628881,-0.294040689748383,1.51964695032224,0.208954654828607,-0.992659539865674,1.71105317034573,1.19072981774024,-1.39197334812275
"CILP",-1.67570596417115,0.0313628995983703,-1.07213740283414,0.15477505602806,0.726095890557949,-0.554646884214129,0.599664357781577,-0.649938218635855,2.60463672284522,-0.166191624710234,-0.0313628995983703,-0.815502291061255,-1.03844129734213,0.202041158944597,1.31975716619277,0.120650714133055,0.849511606486237,-0.570827068186297
"CILP2",1.05845813542464,-0.917988268070695,1.09214260645737,-0.936711816731631,0.999150688892767,-0.939258800613255,-0.905502053380037,-0.951515036348983,-0.880730786142314,0.945511202181032,-0.906610172121028,-0.916697911010405,0.880730786142314,1.10408831945408,-0.914068036190357,1.07236888158469,0.935730918548425,1.10481578062544
"CINP",-0.549810405441964,1.20196773330708,-0.689706025354588,0.26069863394466,0.0250985561968068,0.585155523739824,0.874374893385703,-0.025098556196807,2.37594603490173,-1.08678445857889,0.736803156232385,0.814767291090151,-0.826233534789939,-0.632301709705208,0.528321820122544,-1.63596008720083,-1.11869486553668,-0.532857783095518
"CIP2A",0.891225476918456,-0.925396672793555,1.06582196801921,-0.942569224873153,0.999530257237913,-0.944905225069758,-0.913944774655265,-0.956146194945876,-0.891225476918456,0.942441226690308,-0.914961100520337,-0.924213204626255,1.05576046770377,1.02743749032922,-0.921801179901246,1.12283050001563,1.00902419815701,1.02303495456431
"CIR1",2.09543876532944,-1.12582705634084,0.888682248928965,0.0732542806213897,-0.596105700980363,-0.0732542806213897,-1.42434549296902,-0.219329833275778,-1.11858634287088,0.974212729195806,-0.643128496294077,-0.299794683367165,0.950433746234862,1.87834666406589,-0.494276861179404,0.576502840869467,0.124362584929434,0.838336975809875
"CIRBP",0.509636066999612,0.75181234462458,1.30353819747935,-0.867608059943697,-0.250156963539211,0.928122764300764,0.885933154847501,1.92418020489741,0.817150635107873,-0.828759732337337,-0.256583693495765,-0.216137376562602,0.0163866885343315,-0.562093679312437,2.01227606915014,-1.77793708143613,-0.0163866885343315,-0.427550404150006
"CISD1",-1.15303791010869,0.64382491596897,-0.975432330630265,-1.0734895395118,0.931984642548039,-0.0471089342271109,0.593496360275396,-0.260461822679067,0.731769527910036,-1.56054560520535,2.13121501298355,0.0471089342271109,0.8499348755615,0.394097690622531,0.734062595813195,-0.57437408169738,-1.14885176520493,-1.15042779547675
"CISD2",-0.104571045440479,-0.808887211376941,0.104571045440479,-0.679426442983894,0.498493019390903,0.535534717842193,-1.3454564781237,-1.12916768858381,-0.216112088797113,-0.409219237777528,0.128926476536603,0.254612196731973,0.424428464791366,-0.114502923698968,-1.21190042400782,2.95367875376128,1.06129969369148,0.674256618296782
"CISD3",-0.49323710776957,0.242742093739495,-0.13917082020512,-0.95573598732155,0.0664261841537865,0.322923743190697,0.188131373839495,-0.457422682189203,-2.22365910555501,-0.573964265964557,-0.825770310853418,1.57025930551888,2.37238392794956,0.0991632311783661,0.627429998657035,-0.0664261841537867,0.922533581972152,-0.330791104444235
"CIT",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CITED2",0.382024132371771,-0.222830033700477,0.509283131688934,0.0337946658981472,-0.0337946658981473,-0.139559435519119,-0.120592442161089,-0.104399850969265,-2.53643700183122,-0.620943901078484,0.344623342682579,-2.5946487073878,1.00539683520433,0.90033284650994,0.0360065527707762,0.699124492541958,0.758735033634022,-0.443650484752846
"CIZ1",0.819282922658851,0.610110239145509,0.399532687305143,1.03793761598375,-3.25357506960236,0.414831238870049,0.24644253368579,-0.604733820524035,0.112376866547641,-0.112376866547641,-0.181551279672711,0.871938158847971,-0.531932561115631,-0.19090286581356,1.09561605353959,-0.942704835241266,-0.291420006741869,-0.531703022718777
"CKAP2",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CKAP2L",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CKAP4",-1.4000433869408,0.457315497910818,-1.0184199583488,0.014794918959253,0.0689577173231526,1.13774685593934,-1.9757435011601,-1.64628221465264,0.869663234835734,1.37165723298105,0.918122561873227,0.117266607445754,-0.804315745698642,-1.07802380098804,-0.0147949189592536,-1.05969920925677,0.432192079591311,-0.399963573579693
"CKAP5",-1.88889135487128,0.836798359206178,-0.869420096307696,-0.20306228034635,-2.07923143594127,-0.125082497033157,1.39644849987305,-0.0540740364436338,0.681179410968005,0.210591550876088,0.4427344840889,1.47634800118612,0.223424451182531,0.730369653960578,-1.4695365671009,-0.179997867322068,-0.193584217106926,0.0540740364436335
"CKB",-0.735786255959172,1.37977314584193,-1.22590121627944,-0.822368826783632,2.66559938332612,-0.5801744916856,0.0809631363479487,-0.0809631363479487,0.620272377636285,-1.30880557852999,-0.405827913021221,-0.388904457037451,0.579548823417923,0.470404667194911,0.568514732162325,0.991973711109881,0.782368339954069,-0.518632090677843
"CKM",-0.349006301958096,0.256262573512827,0.347415286370536,0.361847585680028,0.975704324060216,-0.353950320180784,0.854613323612949,-0.604133967652182,2.80914354419503,-1.33107638996308,-0.325684935148546,-0.212547199121886,0.318379290049954,-0.19110791054416,0.19110791054416,2.21315504020084,-0.376285169774355,-0.52468210862793
"CKMT1A",0.851188327650326,-0.818879287837141,-0.000396434287334355,-0.108046420655929,1.65235606383197,-0.262891624071428,-0.838773281450784,-0.991070850624133,0.078997137482426,0.33588405002117,0.457960850421972,-1.42648060391459,2.66739455106775,-0.173759127597895,0.000396434287334673,0.333188734530824,-0.634627023040173,1.17409774167966
"CKMT2",0.24855481979677,1.29000522123426,-1.0297805909745,-0.0814758794428172,1.57982270569558,0.655982065219485,0.39128341612483,-0.833127966171231,2.15236549347602,-1.56461746472046,-0.491579383716663,-0.937315431053551,-0.562580523853476,0.188330088787424,-0.18939208662114,1.34335560078719,-0.458523572721671,0.0814758794428172
"CKS1B",0.977795302160985,1.0551599574023,-0.607452479618482,-0.859526521589869,3.04599513947753,-0.448804978075468,-0.474725321397503,-0.32577451246316,1.13071638756225,-0.0048604255218014,0.964989981046351,-0.813281977641909,0.314464206242125,0.441783885135293,0.836367185326316,-0.390162156657544,-0.922345539168248,0.0048604255218014
"CKS2",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CLASP1",-0.527451032804529,1.6108096771265,-0.35928096805925,0.248320695539039,-2.03127820052999,0.930595769371794,-0.744648280465426,-0.385825513632884,-0.845022844456563,-0.753948675309485,-1.57408568603155,0.24837556241106,1.34417613644405,-0.135778934983331,0.405103142047289,0.681407750200718,1.39779629647309,0.135778934983331
"CLASP2",-0.565060431990447,0.318623690699742,0.994447971792389,0.393350563073049,0.0475813873260503,-0.126226013873462,-0.0544851038421348,-0.0475813873260502,-1.97716849675981,-0.0918673249662279,-1.4602497577786,-0.127625175357265,1.30316114816848,0.980798907693216,-1.75754338818808,0.666475067398107,0.911803575278059,1.53983090710644
"CLASRP",0.0727982089936645,-0.503811396155178,0.26266196702578,1.67642884652916,-1.10010755417555,0.245765793274615,1.45975375160439,0.81939836885076,-0.816376639673141,-0.611833811053525,0.60425623525543,1.99689075610798,-0.597900780561339,-0.515436317548872,1.99235266160752,-0.40012949945997,-0.0727982089936645,-0.674579664340658
"CLC",-0.586052846175178,-1.34773625991621,-0.385953587396702,0.502235144288081,-0.378714667417462,-1.09134206214301,0.0350477091659997,1.07089412977852,0.960465209120386,-0.708971787941143,0.464363895959443,-0.0350477091659997,-0.694061230067919,1.39049285311932,1.74093543472593,0.369569296479481,-0.682502160235427,2.1676889389708
"CLCA2",1.53538895216419,0.175707205869008,-1.10603345657457,-0.22115337636813,0.693580795010028,-0.133082580501836,-0.520449052529685,-1.69039260329961,2.00764669763159,-0.147200999478714,-0.608604430064083,0.013658326850683,-0.0136583268506831,0.548662717560617,1.28345286139113,1.16167997884291,0.452855243812862,-1.41836479855639
"CLCC1",-0.223944540210084,0.85819880565915,-0.472324666141077,1.41230498016166,-1.33662075807799,2.31024710915793,0.223944540210084,0.767481827544957,0.990444238168393,-0.454685833410915,1.15439533659225,1.10894497152644,-0.483791607771173,-0.902846867245374,1.15876488066336,-0.561858733482789,-0.71823615186953,-0.533643355290396
"CLCN3",0.443388855208037,-1.18221074129032,0.340428673624711,-0.340428673624711,0.393740685335302,-0.743044167895305,-1.19075085002017,-1.20276318982666,-1.26492261586852,0.602084501656408,-1.49463770345039,-0.521023382101435,1.52152752056315,0.744444569912852,-0.665812356539868,1.20046662988129,1.23492623626148,0.964586943036006
"CLCN5",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CLCN7",-0.877802880731472,-1.69575991034281,1.18673248668813,0.865023465091825,0.177878504623796,-0.192176542695805,0.360305828784182,-1.04776709865786,-1.3593570902238,-1.01515269922122,0.281944036697338,0.195531954358103,-0.916895645874466,-0.375977417426609,-0.177878504623796,1.64450057328261,0.77282752312473,1.61461563643818
"CLDN23",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CLDN3",0.878612325309633,0.00627020129884804,0.842916270818316,1.57218606091783,-0.386731113382576,1.35249399532328,-0.896660937335224,0.686088773320017,-0.786091249179858,2.65706515900109,0.197822182784254,-0.98143581658676,-0.00627020129884853,-0.465361304521723,-0.555849953080418,-0.352688923103968,-0.729101434457578,0.885059912035007
"CLDN7",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CLDND1",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CLEC11A",0.771771268957179,-0.121862306346627,0.804694860313862,2.80084428306501,-0.155634462139031,0.41287336443804,-0.882480086506689,0.969124572716509,-0.158045419569037,-0.159859109692012,0.121862306346627,-0.811197575074491,-1.55519620309423,-0.597281422732895,1.06215102290393,0.263570636197636,-1.14857664886771,0.455525870626928
"CLEC14A",-0.202773764522223,-0.422456345377899,1.36030706065002,-0.302305344888257,1.68737147451668,-0.689559936703692,-0.023120759326625,-0.802653735415482,-0.757941865484782,1.40611923846666,-0.624198996371169,0.323609327211134,0.0231207593266246,0.291416352230785,-0.41351758572273,0.811612722745993,1.31994359955508,2.63050071330397
"CLEC16A",0.757788015357403,-2.19228751676126,0.243693103324598,-0.475711458436636,0.771497890628977,-1.11393529863785,-1.02365124683342,-0.545655521650724,-1.94579500350692,0.288236863688853,-0.681726118740695,0.0974252334154617,1.62265240840716,-0.0210706794714365,-0.514529297347797,0.794726963125556,0.887944134149402,0.0210706794714364
"CLEC3A",-1.79017449339603,0.295771613960986,-1.9150601821185,0.817805208196092,0.144223311006092,0.76516040582407,0.567150622676228,-0.362369118160317,1.17360718005614,-1.47217956061881,1.12582573568374,-0.0342088950333835,-1.75461998491086,-0.675044198946217,-0.0421303916531163,0.0342088950333829,-0.428516893883747,0.53285847661009
"CLEC3B",-1.88126635222721,0.588002729055663,-0.657664572129052,0.0494679529975571,-0.164628451778846,-0.361543857301376,0.573923309518034,0.190531821143385,1.01639927786261,-1.18538649065396,0.259176605607939,-0.643381926522013,-2.18396213083654,1.17136815133749,1.07681836723119,-0.0494679529975565,0.768567438503306,-1.3291716720292
"CLGN",-1.22878134009957,1.77009610893325,-0.217837712122937,0.676272071651785,-0.317429670582658,1.26256091688983,1.13414102814566,1.66171103638648,0.853847057151004,-0.901580577250604,1.53972779182197,1.22121641572248,-0.817508891153698,-0.510358333937593,0.217837712122937,-0.80880274119682,-0.419722864670149,-0.380348011244709
"CLIC1",-1.60186645067384,-0.289757956893411,-0.0170939698396545,-0.469055295059295,0.0778055055825587,-1.04363238719759,1.89429823966972,0.695252965682525,2.02600827449361,0.0701985769820612,1.09738848813395,-0.541621573576011,-1.52453367964353,0.197744763662184,-0.0789681058106243,0.0437741434933041,0.0170939698396545,-0.997376625959142
"CLIC2",-2.15555997718503,-0.0357815260636259,-0.956700803216635,-1.21772706276394,1.68197171966301,-0.742900466240364,1.40612510823208,0.288458310937521,1.40742988423816,-0.82317273281243,0.175736182774334,0.125323926192482,-1.28206761816452,0.0357815260636252,0.543129028378537,-0.0988641649654409,0.0665300198895302,-0.0628416903783241
"CLIC3",-2.41431345319257,0.0102662986748251,-1.53679614634403,0.146886403241307,0.457486988534912,0.148549701699059,0.00762003060164877,-0.23992318598474,0.800800800458674,1.34412971092849,0.620266040922907,-0.00561204254127223,-1.93214503805201,-0.887917578393678,0.00561204254127204,-0.307931521027716,-1.39319782473053,-1.15587301232751
"CLIC4",-1.39897775411757,1.72066733060053,-0.297406037954643,-0.142869989061648,0.0508211635724498,-0.411289213762851,1.02167138970765,1.23601390686535,2.14644749274045,-0.79000170743263,1.04028716894403,0.425946325329264,-0.772962024309025,0.502074601765361,0.626781078107464,-1.12926571079289,-0.0508211635724494,-0.83424384915926
"CLIC5",-1.10235852398233,1.7941760332487,-1.41650793171385,-0.338151709497387,-0.290245416719584,-0.371210889629001,1.13354917590697,1.06371933642207,0.388012495442525,-1.90810723389334,0.467813006068368,1.40672962134927,-0.1580277650098,0.791203006917518,0.780051728669737,-0.109189066047527,0.109189066047527,-0.805248157877899
"CLIC6",1.27810578018369,-0.77611476820567,-0.296466394169707,0.884754280310485,-1.12047075728499,-0.162101300882151,-0.328484600748111,1.67713102425923,0.823113410910392,-0.731942902838306,0.0671157147025069,0.320632604597142,2.09975976216259,-1.48970318913924,0.432890384936085,-0.854133821364602,-0.0671157147025065,1.13356435275539
"CLINT1",0.632559986565281,-0.654147047682136,-0.255516403054748,-1.38439987741102,1.48697967598456,-0.0359289732616316,-0.485440271124994,0.135998847181288,2.92063108011488,1.17349319124826,0.0731584416151808,0.243860311224076,-0.373404641692036,0.0359289732616316,0.353592703349537,-1.18919606432256,-0.373404641692036,-0.373404641692036
"CLIP1",-2.30416352587427,0.638491468574964,-1.11324786416297,-0.94176339007761,1.57529401030545,-0.840473926245331,0.975714339600467,0.117462618838834,1.89578805473565,-0.522660245133221,-0.0198283744595654,0.191877229488633,-0.287568380620957,0.160093553909521,-0.211740021119296,-0.46501107022745,0.0198283744595654,0.856267164213207
"CLIP2",0.395727368592708,1.99021137026665,0.609350557886484,-0.0311332555588439,-0.425215594075574,-0.169322200354302,-1.00772974796995,-0.584742986303927,0.0311332555588437,1.06878935798114,-0.731068782314344,-1.42540248814147,-0.05104976993559,0.885779506182709,-1.42444649171243,0.227684305858588,0.96925470865299,1.92570038583449
"CLK1",-1.40429234888332,0.878850909788957,-1.21667001561402,0.589901812298147,-0.361452759938946,0.550595764750951,1.07154303943153,0.361452759938952,1.45382288614547,-1.51190522687099,1.05444211930574,0.898764202656865,-1.00245238161329,-0.641831401718919,0.939349455459499,-0.534888977093777,-0.868002942828635,-1.04462785673429
"CLK2",1.07471424859495,-0.931453910890015,0.94120315661189,-0.949845951396287,0.98659767159288,-0.952347839877363,-0.919188769782457,-0.964387073902281,-0.89485608805218,0.89485608805218,-0.920277268823912,-0.930186400133898,1.03257266637954,1.03625289183265,-0.927603088332666,1.14292782860599,1.04700520997373,0.918350789888126
"CLK3",0.993948804160773,-0.897667232994737,1.01566345251125,-0.914200324246572,1.21013284840526,-0.916449337918841,-0.886641773526076,-0.92727172354094,-0.864768482886502,0.864768482886502,-0.887620254079866,-0.89652783407995,1.0265203432652,1.03810666668896,-0.894205626833443,1.15195876341856,1.07661324178336,0.987556931645801
"CLMN",-0.460838692844505,1.35126775238413,-0.455261455792939,0.302628946972208,-1.74801270311776,1.21367436594666,-1.26347556989879,0.213970109356236,-0.789476682381179,1.10950005903222,-0.213970109356236,0.330921218170781,0.703428079766812,-1.64951743500711,-0.765381240087439,-1.01111924716383,0.270622857653632,1.31108028631411
